"2022-02-17 at 13:06"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
13:07:07 0.60 51.76 102.32
13:07:08 0.65 51.76 102.32
13:07:09 0.56 51.76 102.32
13:07:10 0.56 51.76 102.32
13:07:11 0.73 51.76 102.32
13:07:12 0.81 51.76 102.29
13:07:13 0.80 51.76 102.32
13:07:15 0.56 51.76 102.32
13:07:16 0.56 51.76 102.32
13:07:17 0.66 51.76 102.32
13:07:18 0.79 51.76 102.32
13:07:19 0.43 51.73 102.32
13:07:20 0.70 51.73 102.32
13:07:21 0.71 51.76 102.32
13:07:22 0.62 51.76 102.32
13:07:23 0.26 51.76 102.32
13:07:24 0.87 51.76 102.29
13:07:25 0.39 51.76 102.32
13:07:26 0.92 51.76 102.32
13:07:27 0.84 51.76 102.32
13:07:28 0.37 51.76 102.32
13:07:29 0.57 51.76 102.32
13:07:30 0.75 51.76 102.32
13:07:31 0.63 51.76 102.29
13:07:32 0.68 51.76 102.32
13:07:33 0.60 51.76 102.29
13:07:34 0.60 51.76 102.32
13:07:35 0.47 51.76 102.32
13:07:36 0.81 51.76 102.32
13:07:37 0.90 51.76 102.29
13:07:38 0.82 51.76 102.32
13:07:39 0.42 51.76 102.32
13:07:40 0.73 51.76 102.32
13:07:41 0.72 51.76 102.32
13:07:42 0.65 51.76 102.32
13:07:43 0.65 51.76 102.32
13:07:44 0.74 51.76 102.32
13:07:45 0.85 51.76 102.32
13:07:46 0.65 51.76 102.32
13:07:47 0.78 51.76 102.32
13:07:48 0.87 51.73 102.32
13:07:49 1.20 51.73 102.32
13:07:50 1.14 51.76 102.32
13:07:51 1.36 51.76 102.32
13:07:52 1.13 51.76 102.30
13:07:53 1.21 51.76 102.30
13:07:54 1.67 51.76 102.32
13:07:55 1.66 51.76 102.32
13:07:56 2.07 51.76 102.33
13:07:57 1.16 51.76 102.32
13:07:58 1.15 51.76 102.32
13:07:59 1.33 51.76 102.32
13:08:00 1.06 51.76 102.32
13:08:01 1.29 51.76 102.32
13:08:02 1.09 51.76 102.32
13:08:03 1.09 51.76 102.32
13:08:04 0.75 51.76 102.32
13:08:05 1.68 51.76 102.30
13:08:06 4.80 51.76 102.30
13:08:07 12.15 51.76 102.32
13:08:08 19.63 51.76 102.32
13:08:09 25.14 51.76 102.30
13:08:10 29.40 51.76 102.30
13:08:11 31.96 51.76 102.30
13:08:12 33.07 51.76 102.30
13:08:13 32.23 51.76 102.32
13:08:14 29.27 51.76 102.32
13:08:15 24.19 51.76 102.30
13:08:16 19.65 51.76 102.30
13:08:17 15.87 51.76 102.30
13:08:18 12.84 51.76 102.30
13:08:19 10.47 51.76 102.28
13:08:20 8.98 51.76 102.32
13:08:21 7.63 51.76 102.30
13:08:22 6.39 51.76 102.30
13:08:23 5.72 51.76 102.30
13:08:24 5.14 51.76 102.30
13:08:25 4.40 51.76 102.28
13:08:26 3.77 51.76 102.30
13:08:27 3.53 51.76 102.30
13:08:28 2.63 51.76 102.30
13:08:30 2.62 51.76 102.30
13:08:31 1.92 51.76 102.30
13:08:32 2.13 51.76 102.30
13:08:33 1.57 51.76 102.30
13:08:34 1.51 51.76 102.30
13:08:35 1.68 51.76 102.30
13:08:36 1.34 51.76 102.30
13:08:37 1.25 51.76 102.30
13:08:38 1.01 51.76 102.30
13:08:39 1.08 51.76 102.32
13:08:40 0.98 51.76 102.30
13:08:41 1.33 51.76 102.30
13:08:42 0.99 51.76 102.30
13:08:43 1.01 51.76 102.30
13:08:44 0.75 51.76 102.28
13:08:45 1.05 51.76 102.30
13:08:46 0.64 51.76 102.30
13:08:47 0.63 51.76 102.30
13:08:48 0.69 51.76 102.30
13:08:49 0.57 51.76 102.30
13:08:50 0.55 51.73 102.30
13:08:51 1.17 51.73 102.30
13:08:52 0.49 51.76 102.30
13:08:53 1.13 51.76 102.30
13:08:54 0.47 51.76 102.30
13:08:55 0.67 51.76 102.30
13:08:56 0.83 51.76 102.30
13:08:57 0.40 51.76 102.30
13:08:58 0.56 51.76 102.30
13:08:59 0.92 51.76 102.30
13:09:00 0.85 51.76 102.30
13:09:01 0.61 51.76 102.30
13:09:02 0.86 51.76 102.32
13:09:03 0.70 51.76 102.33
13:09:04 0.61 51.76 102.32
13:09:05 0.46 51.76 102.30
13:09:06 0.72 51.76 102.30
13:09:07 1.02 51.76 102.30
13:09:08 0.53 51.76 102.30
13:09:09 0.58 51.76 102.30
13:09:10 0.78 51.76 102.30
13:09:11 0.69 51.76 102.30
13:09:12 1.41 51.76 102.30
13:09:13 6.41 51.76 102.30
13:09:14 14.22 51.76 102.30
13:09:15 21.08 51.76 102.28
13:09:16 26.50 51.73 102.30
13:09:17 28.59 51.73 102.30
13:09:18 31.64 51.73 102.30
13:09:19 33.16 51.76 102.30
13:09:20 32.08 51.73 102.30
13:09:21 29.59 51.73 102.30
13:09:22 24.95 51.76 102.30
13:09:23 20.20 51.76 102.30
13:09:24 16.32 51.76 102.30
13:09:25 13.52 51.76 102.30
13:09:26 11.01 51.76 102.30
13:09:27 9.16 51.76 102.30
13:09:28 8.02 51.76 102.30
13:09:29 6.77 51.76 102.30
13:09:30 5.91 51.76 102.30
13:09:31 5.14 51.76 102.30
13:09:32 4.29 51.76 102.30
13:09:33 3.69 51.76 102.30
13:09:34 3.05 51.76 102.28
13:09:35 2.83 51.76 102.30
13:09:36 2.33 51.76 102.30
13:09:37 2.50 51.76 102.30
13:09:38 2.12 51.76 102.30
13:09:39 1.48 51.76 102.30
13:09:40 1.90 51.76 102.30
13:09:41 1.57 51.76 102.30
13:09:42 1.17 51.76 102.30
13:09:43 1.15 51.76 102.30
13:09:45 1.07 51.76 102.30
13:09:46 1.06 51.76 102.30
13:09:47 1.17 51.76 102.30
13:09:48 1.36 51.76 102.30
13:09:49 0.65 51.76 102.30
13:09:50 0.87 51.76 102.30
13:09:51 1.03 51.76 102.30
13:09:52 0.82 51.76 102.30
13:09:53 0.96 51.76 102.30
13:09:54 0.70 51.76 102.30
13:09:55 0.99 51.76 102.30
13:09:56 1.13 51.76 102.30
13:09:57 0.94 51.76 102.30
13:09:58 0.13 51.76 102.30
13:09:59 0.93 51.76 102.30
13:10:00 0.83 51.76 102.30
13:10:01 0.70 51.76 102.30
13:10:02 0.81 51.76 102.30
13:10:03 0.83 51.76 102.30
13:10:04 0.68 51.76 102.28
13:10:05 0.83 51.76 102.30
13:10:06 0.81 51.76 102.30
13:10:07 0.95 51.76 102.30
13:10:08 0.47 51.76 102.30
13:10:09 0.75 51.73 102.30
13:10:10 0.76 51.73 102.30
13:10:11 0.69 51.73 102.30
13:10:12 0.80 51.76 102.30
13:10:13 0.73 51.76 102.30
13:10:14 0.72 51.73 102.32
13:10:15 0.59 51.73 102.32
13:10:16 0.50 51.76 102.30
13:10:17 0.80 51.76 102.30
13:10:18 0.61 51.73 102.30
13:10:19 1.05 51.73 102.28
13:10:20 0.63 51.76 102.30
13:10:21 0.62 51.76 102.30
13:10:22 0.51 51.76 102.30
13:10:23 0.65 51.73 102.30
13:10:24 1.90 51.73 102.30
13:10:25 6.55 51.76 102.30
13:10:26 13.88 51.76 102.30
13:10:27 20.77 51.76 102.30
13:10:28 26.13 51.76 102.30
13:10:29 29.43 51.73 102.30
13:10:30 32.15 51.73 102.30
13:10:31 32.75 51.76 102.30
13:10:32 30.42 51.76 102.30
13:10:33 27.39 51.76 102.30
13:10:34 22.10 51.76 102.30
13:10:35 17.79 51.73 102.30
13:10:36 14.35 51.73 102.30
13:10:37 12.16 51.76 102.30
13:10:38 9.71 51.76 102.30
13:10:39 8.44 51.76 102.30
13:10:40 7.27 51.76 102.30
13:10:41 5.86 51.76 102.30
13:10:42 5.13 51.76 102.30
13:10:43 4.29 51.76 102.30
13:10:44 3.85 51.76 102.30
13:10:45 2.95 51.76 102.30
13:10:46 3.38 51.76 102.30
13:10:47 2.61 51.76 102.30
13:10:48 2.23 51.76 102.30
13:10:49 1.97 51.76 102.30
13:10:50 1.76 51.73 102.30
13:10:51 1.48 51.73 102.30
13:10:52 1.57 51.76 102.30
13:10:53 1.16 51.76 102.30
13:10:54 1.37 51.76 102.30
13:10:55 1.12 51.76 102.30
13:10:56 1.13 51.76 102.30
13:10:58 1.07 51.76 102.30
13:10:59 0.98 51.76 102.30
13:11:00 0.55 51.76 102.30
13:11:01 0.76 51.76 102.30
13:11:02 0.21 51.76 102.30
13:11:03 1.22 51.76 102.30
13:11:04 0.65 51.76 102.30
13:11:05 0.86 51.76 102.30
13:11:06 0.90 51.76 102.30
13:11:07 0.39 51.76 102.30
13:11:08 1.08 51.76 102.30
13:11:09 0.62 51.76 102.30
13:11:10 0.44 51.76 102.30
13:11:11 0.80 51.76 102.30
13:11:12 0.76 51.76 102.30
13:11:13 0.98 51.76 102.30
13:11:14 0.68 51.76 102.30
13:11:15 0.73 51.76 102.30
13:11:16 0.69 51.76 102.30
13:11:17 0.72 51.76 102.30
13:11:18 0.45 51.73 102.30
13:11:19 0.96 51.73 102.30
13:11:20 0.78 51.76 102.30
13:11:21 1.02 51.76 102.32
13:11:22 0.35 51.76 102.30
13:11:23 0.88 51.76 102.30
13:11:24 0.29 51.76 102.30
13:11:25 1.23 51.76 102.30
13:11:26 0.77 51.76 102.30
13:11:27 0.46 51.76 102.30
13:11:28 0.69 51.76 102.30
13:11:29 0.61 51.76 102.30
13:11:30 1.28 51.76 102.30
13:11:31 4.30 51.76 102.30
13:11:32 11.38 51.76 102.30
13:11:33 18.61 51.76 102.30
13:11:34 25.11 51.76 102.30
13:11:35 28.75 51.76 102.30
13:11:36 31.82 51.76 102.30
13:11:37 33.43 51.76 102.30
13:11:38 32.22 51.76 102.30
13:11:39 29.43 51.76 102.30
13:11:40 24.61 51.76 102.29
13:11:41 19.61 51.76 102.29
13:11:42 15.96 51.76 102.30
13:11:43 13.07 51.76 102.30
13:11:44 11.01 51.76 102.30
13:11:45 8.97 51.76 102.30
13:11:46 8.24 51.76 102.30
13:11:47 6.70 51.76 102.30
13:11:48 5.33 51.73 102.30
13:11:49 4.95 51.73 102.29
13:11:50 4.39 51.76 102.29
13:11:51 3.19 51.76 102.29
13:11:52 3.23 51.76 102.30
13:11:53 3.11 51.76 102.30
13:11:54 2.43 51.73 102.30
13:11:55 2.44 51.73 102.29
13:11:56 2.05 51.76 102.29
13:11:57 1.66 51.76 102.29
13:11:58 1.70 51.76 102.29
13:11:59 1.61 51.76 102.30
13:12:00 1.40 51.76 102.30
13:12:01 1.51 51.73 102.30
13:12:02 1.15 51.73 102.29
13:12:03 1.03 51.76 102.29
13:12:04 1.35 51.76 102.29
13:12:05 1.25 51.76 102.29
13:12:06 1.01 51.73 102.29
13:12:07 1.02 51.73 102.29
13:12:08 0.84 51.76 102.29
13:12:09 1.35 51.76 102.29
13:12:10 1.00 51.76 102.29
13:12:12 0.69 51.76 102.29
13:12:13 1.02 51.76 102.29
13:12:14 0.86 51.76 102.29
13:12:15 0.82 51.76 102.29
13:12:16 1.18 51.76 102.29
13:12:17 0.68 51.76 102.29
13:12:18 0.66 51.76 102.29
13:12:19 0.71 51.76 102.29
13:12:20 0.61 51.76 102.29
13:12:21 0.67 51.76 102.29
13:12:22 0.78 51.76 102.29
13:12:23 0.66 51.76 102.29
13:12:24 0.96 51.76 102.29
13:12:25 0.52 51.76 102.29
13:12:26 0.77 51.76 102.29
13:12:27 0.95 51.76 102.30
13:12:28 0.57 51.76 102.32
13:12:29 0.95 51.76 102.30
13:12:30 0.66 51.76 102.29
13:12:31 0.92 51.76 102.29
13:12:32 0.84 51.76 102.29
13:12:33 0.81 51.76 102.29
13:12:34 0.77 51.76 102.29
13:12:35 0.67 51.76 102.29
13:12:36 1.02 51.76 102.29
13:12:37 1.66 51.76 102.29
13:12:38 5.68 51.76 102.29
13:12:39 13.21 51.76 102.29
13:12:40 20.14 51.76 102.29
13:12:41 25.72 51.76 102.29
13:12:42 29.57 51.76 102.29
13:12:43 32.46 51.76 102.29
13:12:44 32.92 51.76 102.29
13:12:45 31.60 51.76 102.29
13:12:46 27.87 51.76 102.29
13:12:47 23.50 51.76 102.29
13:12:48 18.71 51.76 102.29
13:12:49 15.51 51.76 102.29
13:12:50 12.35 51.76 102.29
13:12:51 10.37 51.76 102.29
13:12:52 8.96 51.76 102.29
13:12:53 7.62 51.76 102.29
13:12:54 6.91 51.76 102.29
13:12:55 6.26 51.76 102.29
13:12:56 5.21 51.76 102.29
13:12:57 4.53 51.76 102.29
13:12:58 4.10 51.76 102.29
13:12:59 3.40 51.76 102.29
13:13:00 3.15 51.76 102.29
13:13:01 2.56 51.76 102.29
13:13:02 2.28 51.76 102.29
13:13:03 2.03 51.76 102.29
13:13:04 2.22 51.76 102.29
13:13:05 1.46 51.76 102.29
13:13:06 1.99 51.73 102.29
13:13:07 1.43 51.73 102.29
13:13:08 1.46 51.76 102.29
13:13:09 1.39 51.76 102.29
13:13:10 1.29 51.76 102.29
13:13:11 1.13 51.76 102.29
13:13:12 1.45 51.76 102.29
13:13:13 1.19 51.76 102.29
13:13:14 1.26 51.76 102.29
13:13:15 0.93 51.76 102.29
13:13:16 1.11 51.76 102.29
13:13:17 0.68 51.73 102.29
13:13:18 1.25 51.73 102.29
13:13:19 0.88 51.76 102.29
13:13:20 0.82 51.76 102.29
13:13:21 0.83 51.76 102.29
13:13:22 1.27 51.76 102.29
13:13:23 1.29 51.76 102.29
13:13:25 0.82 51.76 102.29
13:13:26 0.74 51.76 102.29
13:13:27 1.18 51.76 102.29
13:13:28 1.03 51.76 102.29
13:13:29 0.79 51.76 102.29
13:13:30 0.60 51.76 102.29
13:13:31 1.08 51.76 102.29
13:13:32 0.75 51.76 102.29
13:13:33 1.07 51.76 102.29
13:13:34 0.68 51.76 102.29
13:13:35 1.02 51.76 102.29
13:13:36 0.80 51.76 102.29
13:13:37 0.95 51.76 102.29
13:13:38 0.87 51.76 102.29
13:13:39 1.04 51.76 102.29
13:13:40 0.97 51.76 102.29
13:13:41 0.84 51.76 102.29
13:13:42 0.88 51.76 102.29
13:13:43 0.98 51.76 102.29
13:13:44 0.40 51.76 102.29
13:13:45 1.29 51.76 102.29
13:13:46 0.56 51.76 102.29
13:13:47 1.07 51.76 102.29
13:13:48 1.19 51.76 102.29
13:13:49 1.10 51.76 102.29
13:13:50 0.66 51.76 102.29
13:13:51 0.45 51.76 102.29
13:13:52 0.85 51.76 102.29
13:13:53 0.84 51.76 102.29
13:13:54 0.75 51.76 102.29
13:13:55 1.35 51.76 102.29
13:13:56 1.22 51.76 102.29
13:13:57 0.91 51.76 102.29
13:13:58 0.88 51.76 102.29
13:13:59 0.94 51.76 102.29
13:14:00 1.09 51.76 102.29
13:14:01 0.49 51.76 102.29
13:14:02 1.26 51.76 102.29
13:14:03 0.80 51.76 102.29
13:14:04 1.03 51.76 102.29
13:14:05 1.02 51.76 102.29
13:14:06 0.81 51.76 102.29
13:14:07 0.61 51.76 102.29
13:14:08 0.44 51.76 102.29
13:14:09 1.05 51.76 102.29
13:14:10 0.95 51.76 102.29
13:14:11 0.83 51.76 102.29
13:14:12 1.13 51.76 102.29
13:14:13 0.81 51.76 102.29
13:14:14 0.51 51.76 102.29
13:14:15 0.93 51.76 102.29
13:14:16 0.78 51.76 102.29
13:14:17 0.77 51.76 102.29
13:14:18 1.39 51.76 102.29
13:14:19 0.84 51.76 102.29
13:14:20 0.55 51.76 102.29
13:14:21 0.84 51.76 102.29
13:14:22 1.14 51.76 102.29
13:14:23 1.11 51.76 102.29
13:14:24 0.78 51.76 102.29
13:14:25 1.25 51.76 102.29
13:14:26 0.70 51.76 102.29
13:14:27 0.93 51.76 102.29
13:14:28 0.98 51.76 102.29
13:14:29 0.54 51.76 102.29
13:14:30 0.74 51.76 102.29
13:14:31 0.76 51.76 102.29
13:14:32 0.77 51.76 102.29
13:14:33 1.05 51.76 102.29
13:14:34 0.85 51.76 102.29
13:14:35 1.05 51.76 102.29
13:14:36 0.81 51.76 102.29
13:14:38 0.53 51.76 102.29
13:14:39 0.56 51.76 102.29
13:14:40 1.37 51.76 102.29
13:14:41 1.22 51.76 102.29
13:14:42 0.64 51.76 102.29
13:14:43 0.60 51.76 102.29
13:14:44 0.88 51.76 102.29
13:14:45 0.61 51.76 102.29
13:14:46 1.13 51.76 102.29
13:14:47 0.78 51.76 102.29
13:14:48 1.09 51.76 102.29
13:14:49 0.86 51.76 102.29
13:14:50 0.48 51.76 102.29
13:14:51 0.68 51.76 102.29
13:14:52 1.08 51.76 102.27
13:14:53 0.45 51.76 102.29
13:14:54 0.53 51.76 102.29
13:14:55 1.33 51.76 102.29
13:14:56 0.78 51.76 102.29
13:14:57 0.95 51.76 102.29
13:14:58 0.91 51.76 102.29
13:14:59 0.70 51.76 102.29
13:15:00 1.15 51.76 102.29
13:15:01 0.72 51.76 102.29
13:15:02 1.23 51.76 102.29
13:15:03 0.90 51.76 102.29
13:15:04 0.84 51.76 102.29
13:15:05 0.95 51.76 102.29
13:15:06 1.18 51.76 102.29
13:15:07 0.77 51.76 102.29
13:15:08 0.95 51.76 102.29
13:15:09 1.03 51.76 102.29
13:15:10 0.87 51.76 102.29
13:15:11 0.86 51.76 102.29
13:15:12 0.85 51.76 102.29
13:15:13 1.02 51.76 102.29
13:15:14 1.18 51.76 102.29
13:15:15 0.69 51.76 102.29
13:15:16 0.64 51.76 102.29
13:15:17 1.18 51.76 102.29
13:15:18 0.96 51.76 102.29
13:15:19 0.99 51.76 102.29
13:15:20 0.93 51.76 102.29
13:15:21 1.38 51.76 102.29
13:15:22 0.69 51.76 102.29
13:15:23 0.49 51.76 102.29
13:15:24 0.98 51.76 102.29
13:15:25 1.23 51.76 102.29
13:15:26 0.70 51.76 102.29
13:15:27 1.04 51.76 102.29
13:15:28 1.05 51.76 102.29
13:15:29 0.69 51.76 102.29
13:15:30 1.26 51.76 102.29
13:15:31 1.21 51.76 102.29
13:15:32 0.90 51.76 102.29
13:15:33 0.80 51.76 102.29
13:15:34 1.14 51.76 102.29
13:15:35 0.92 51.76 102.29
13:15:36 0.59 51.76 102.29
13:15:37 0.55 51.76 102.29
13:15:38 0.94 51.76 102.29
13:15:39 0.77 51.76 102.29
13:15:40 0.90 51.73 102.29
13:15:41 0.90 51.73 102.29
13:15:42 0.76 51.76 102.29
13:15:43 1.15 51.76 102.29
13:15:44 0.62 51.76 102.29
13:15:45 0.78 51.76 102.29
13:15:46 0.81 51.76 102.29
13:15:47 0.84 51.76 102.29
13:15:48 0.78 51.76 102.29
13:15:49 0.82 51.76 102.29
13:15:51 1.03 51.73 102.29
13:15:52 0.76 51.73 102.29
13:15:53 0.82 51.76 102.29
13:15:54 0.77 51.76 102.29
13:15:55 1.03 51.76 102.29
13:15:56 0.74 51.73 102.29
13:15:57 1.18 51.73 102.29
13:15:58 0.86 51.76 102.29
13:15:59 1.06 51.76 102.29
13:16:00 0.95 51.76 102.29
13:16:01 1.04 51.76 102.29
13:16:02 1.02 51.76 102.29
13:16:03 0.68 51.76 102.29
13:16:04 1.09 51.76 102.29
13:16:05 0.73 51.76 102.29
13:16:06 0.99 51.76 102.29
13:16:07 1.48 51.76 102.29
13:16:08 0.58 51.76 102.29
13:16:09 0.92 51.76 102.29
13:16:10 1.04 51.76 102.29
13:16:11 1.32 51.76 102.29
13:16:12 0.68 51.76 102.29
13:16:13 1.36 51.76 102.29
13:16:14 1.12 51.76 102.29
13:16:15 0.89 51.76 102.29
13:16:16 1.11 51.76 102.29
13:16:17 1.42 51.73 102.29
13:16:18 0.96 51.73 102.29
13:16:19 0.77 51.76 102.29
13:16:20 0.75 51.76 102.29
13:16:21 1.08 51.76 102.29
13:16:22 1.22 51.76 102.29
13:16:23 0.87 51.76 102.29
13:16:24 1.23 51.76 102.29
13:16:25 1.43 51.76 102.29
13:16:26 1.05 51.76 102.29
13:16:27 1.22 51.76 102.29
13:16:28 0.95 51.76 102.29
13:16:29 1.23 51.76 102.29
13:16:30 1.44 51.76 102.29
13:16:31 1.32 51.76 102.29
13:16:32 1.26 51.76 102.29
13:16:33 1.16 51.76 102.29
13:16:34 0.54 51.76 102.29
13:16:35 1.34 51.76 102.29
13:16:36 0.93 51.76 102.29
13:16:37 0.92 51.76 102.29
13:16:38 0.99 51.76 102.29
13:16:39 1.01 51.76 102.29
13:16:40 0.93 51.76 102.29
13:16:41 0.84 51.76 102.29
13:16:42 1.10 51.76 102.29
13:16:43 1.25 51.76 102.29
13:16:44 0.52 51.76 102.29
13:16:45 0.77 51.76 102.29
13:16:46 1.17 51.76 102.29
13:16:47 1.10 51.76 102.29
13:16:48 0.71 51.76 102.29
13:16:49 0.82 51.76 102.29
13:16:50 1.21 51.76 102.29
13:16:51 1.13 51.76 102.29
13:16:52 0.50 51.76 102.27
13:16:53 1.16 51.76 102.29
13:16:54 1.00 51.76 102.29
13:16:55 1.12 51.76 102.29
13:16:56 0.80 51.76 102.29
13:16:57 0.85 51.76 102.29
13:16:58 0.68 51.76 102.29
13:16:59 1.25 51.76 102.29
13:17:00 0.63 51.76 102.29
13:17:01 1.01 51.76 102.29
13:17:02 0.95 51.76 102.29
13:17:04 0.85 51.76 102.29
13:17:05 1.18 51.73 102.29
13:17:06 0.80 51.73 102.29
13:17:07 0.86 51.76 102.29
13:17:08 1.14 51.76 102.29
13:17:09 0.98 51.76 102.30
13:17:10 1.23 51.76 102.30
13:17:11 0.96 51.76 102.29
13:17:12 0.96 51.76 102.29
13:17:13 0.95 51.76 102.29
13:17:14 1.28 51.73 102.29
13:17:15 0.34 51.73 102.29
13:17:16 1.23 51.76 102.29
13:17:17 1.01 51.76 102.29
13:17:18 0.78 51.76 102.29
13:17:19 3.63 51.76 102.29
13:17:20 11.61 51.76 102.29
13:17:21 21.39 51.76 102.29
13:17:22 29.76 51.76 102.29
13:17:23 35.08 51.76 102.29
13:17:24 40.01 51.76 102.29
13:17:25 42.61 51.76 102.29
13:17:26 41.72 51.76 102.29
13:17:27 40.56 51.76 102.29
13:17:28 35.86 51.76 102.29
13:17:29 29.80 51.76 102.29
13:17:30 23.88 51.76 102.29
13:17:31 19.77 51.76 102.29
13:17:32 15.80 51.76 102.29
13:17:33 13.38 51.76 102.29
13:17:34 10.73 51.76 102.29
13:17:35 9.08 51.73 102.29
13:17:36 8.25 51.73 102.29
13:17:37 6.91 51.76 102.29
13:17:38 5.80 51.76 102.29
13:17:39 4.80 51.76 102.29
13:17:40 4.55 51.76 102.29
13:17:41 3.66 51.76 102.29
13:17:42 3.28 51.76 102.29
13:17:43 2.84 51.76 102.29
13:17:44 2.48 51.76 102.29
13:17:45 2.45 51.76 102.29
13:17:46 2.12 51.76 102.29
13:17:47 1.99 51.76 102.29
13:17:48 1.83 51.76 102.29
13:17:49 1.86 51.76 102.29
13:17:50 1.26 51.76 102.29
13:17:51 1.08 51.76 102.29
13:17:52 1.52 51.76 102.29
13:17:53 0.79 51.76 102.29
13:17:54 1.15 51.76 102.29
13:17:55 1.31 51.76 102.29
13:17:56 1.33 51.76 102.29
13:17:57 1.02 51.76 102.29
13:17:58 1.02 51.76 102.29
13:17:59 0.61 51.73 102.29
13:18:00 0.68 51.73 102.29
13:18:01 1.46 51.76 102.29
13:18:02 1.07 51.73 102.29
13:18:03 0.90 51.73 102.29
13:18:04 0.73 51.76 102.29
13:18:05 1.35 51.76 102.29
13:18:06 1.00 51.76 102.29
13:18:07 0.83 51.76 102.29
13:18:08 0.64 51.76 102.29
13:18:09 1.22 51.76 102.27
13:18:10 0.82 51.76 102.29
13:18:11 1.22 51.76 102.29
13:18:12 0.65 51.76 102.29
13:18:13 1.05 51.76 102.29
13:18:14 0.85 51.73 102.29
13:18:16 1.25 51.73 102.29
13:18:17 0.53 51.76 102.29
13:18:18 1.08 51.76 102.29
13:18:19 0.73 51.76 102.29
13:18:20 0.54 51.76 102.29
13:18:21 0.41 51.76 102.29
13:18:22 1.23 51.76 102.29
13:18:23 0.65 51.76 102.29
13:18:24 0.87 51.76 102.29
13:18:25 1.03 51.76 102.29
13:18:26 0.73 51.76 102.27
13:18:27 1.18 51.76 102.29
13:18:28 0.97 51.76 102.30
13:18:29 0.66 51.76 102.30
13:18:30 0.87 51.76 102.29
13:18:31 1.20 51.76 102.29
13:18:32 0.94 51.76 102.29
13:18:33 1.05 51.76 102.29
13:18:34 0.97 51.76 102.29
13:18:35 1.08 51.76 102.29
13:18:36 0.72 51.76 102.29
13:18:37 0.84 51.76 102.29
13:18:38 3.79 51.76 102.29
13:18:39 16.82 51.76 102.29
13:18:40 35.76 51.76 102.29
13:18:41 53.40 51.76 102.29
13:18:42 66.27 51.76 102.29
13:18:43 75.51 51.76 102.29
13:18:44 81.92 51.76 102.29
13:18:45 82.93 51.76 102.29
13:18:46 78.20 51.76 102.27
13:18:47 67.85 51.76 102.29
13:18:48 56.03 51.76 102.29
13:18:49 44.73 51.76 102.29
13:18:50 36.45 51.76 102.29
13:18:51 29.65 51.76 102.29
13:18:52 24.83 51.76 102.29
13:18:53 20.46 51.76 102.29
13:18:54 17.77 51.76 102.29
13:18:55 14.43 51.76 102.29
13:18:56 12.54 51.76 102.29
13:18:57 11.18 51.76 102.29
13:18:58 9.59 51.76 102.29
13:18:59 8.23 51.76 102.29
13:19:00 7.03 51.76 102.29
13:19:01 6.02 51.76 102.29
13:19:02 5.68 51.76 102.29
13:19:03 4.13 51.76 102.29
13:19:04 4.64 51.76 102.29
13:19:05 3.51 51.76 102.29
13:19:06 3.15 51.76 102.29
13:19:07 2.96 51.76 102.29
13:19:08 2.82 51.76 102.29
13:19:09 2.38 51.76 102.27
13:19:10 2.39 51.76 102.29
13:19:11 2.27 51.76 102.29
13:19:12 1.97 51.76 102.29
13:19:13 1.82 51.76 102.29
