"2022-03-08 at 12:27"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
12:28:36 0.61 51.73 101.88
12:28:37 0.47 51.73 101.88
12:28:38 0.61 51.73 101.88
12:28:39 0.39 51.73 101.88
12:28:40 0.52 51.73 101.88
12:28:41 1.07 51.73 101.88
12:28:42 0.69 51.73 101.88
12:28:43 0.23 51.73 101.88
12:28:44 0.96 51.73 101.88
12:28:45 0.68 51.73 101.88
12:28:46 0.89 51.73 101.88
12:28:47 0.66 51.73 101.88
12:28:48 0.75 51.73 101.88
12:28:49 1.14 51.73 101.88
12:28:50 0.08 51.73 101.88
12:28:51 0.65 51.73 101.88
12:28:52 0.81 51.73 101.88
12:28:53 0.34 51.73 101.88
12:28:54 0.81 51.73 101.88
12:28:55 1.11 51.73 101.88
12:28:56 0.42 51.73 101.88
12:28:57 1.10 51.73 101.88
12:28:58 0.76 51.73 101.88
12:28:59 0.37 51.73 101.88
12:29:00 0.62 51.73 101.88
12:29:01 1.02 51.73 101.88
12:29:02 0.52 51.73 101.88
12:29:03 0.85 51.73 101.88
12:29:04 0.55 51.73 101.88
12:29:05 0.57 51.73 101.88
12:29:06 0.46 51.73 101.88
12:29:07 0.57 51.73 101.88
12:29:08 0.66 51.73 101.88
12:29:09 0.55 51.73 101.88
12:29:10 0.93 51.73 101.88
12:29:12 0.70 51.73 101.88
12:29:13 0.62 51.73 101.88
12:29:14 0.60 51.73 101.88
12:29:15 0.23 51.73 101.88
12:29:16 0.99 51.73 101.88
12:29:17 0.78 51.73 101.88
12:29:18 1.27 51.73 101.88
12:29:19 0.93 51.73 101.88
12:29:20 0.60 51.73 101.88
12:29:21 0.60 51.73 101.88
12:29:22 0.36 51.73 101.88
12:29:23 0.73 51.73 101.88
12:29:24 1.10 51.73 101.88
12:29:25 0.40 51.73 101.88
12:29:26 0.93 51.73 101.88
12:29:27 0.51 51.73 101.88
12:29:28 0.31 51.73 101.88
12:29:29 0.46 51.73 101.88
12:29:30 0.50 51.73 101.88
12:29:31 0.69 51.73 101.88
12:29:32 1.40 51.73 101.88
12:29:33 0.33 51.73 101.88
12:29:34 0.88 51.73 101.88
12:29:35 0.67 51.73 101.88
12:29:36 0.45 51.73 101.88
12:29:37 0.19 51.73 101.88
12:29:38 0.84 51.73 101.88
12:29:39 0.55 51.73 101.88
12:29:40 0.60 51.73 101.88
12:29:41 0.72 51.73 101.88
12:29:42 0.66 51.73 101.88
12:29:43 0.66 51.73 101.88
12:29:44 1.04 51.73 101.88
12:29:45 0.11 51.73 101.88
12:29:46 0.61 51.73 101.88
12:29:47 0.43 51.73 101.88
12:29:48 0.75 51.73 101.88
12:29:49 0.83 51.73 101.88
12:29:50 0.38 51.73 101.88
12:29:51 0.49 51.73 101.88
12:29:52 0.82 51.73 101.88
12:29:53 0.63 51.73 101.88
12:29:54 0.70 51.73 101.86
12:29:55 0.62 51.73 101.88
12:29:56 0.91 51.73 101.88
12:29:57 0.65 51.73 101.88
12:29:58 0.46 51.73 101.88
12:29:59 0.25 51.73 101.88
12:30:00 0.45 51.73 101.88
12:30:01 0.83 51.73 101.88
12:30:02 1.01 51.73 101.88
12:30:03 0.83 51.73 101.88
12:30:04 0.45 51.73 101.88
12:30:05 0.91 51.73 101.88
12:30:06 0.86 51.73 101.88
12:30:07 0.63 51.73 101.88
12:30:08 0.43 51.73 101.88
12:30:09 0.53 51.73 101.88
12:30:10 0.85 51.73 101.88
12:30:11 0.26 51.73 101.88
12:30:12 0.39 51.73 101.88
12:30:13 0.50 51.73 101.88
12:30:14 0.76 51.73 101.88
12:30:15 0.44 51.73 101.88
12:30:16 1.15 51.73 101.88
12:30:17 0.85 51.73 101.88
12:30:18 0.38 51.73 101.88
12:30:19 0.80 51.73 101.88
12:30:20 0.61 51.73 101.88
12:30:21 0.60 51.73 101.88
12:30:22 0.45 51.73 101.88
12:30:23 0.55 51.73 101.88
12:30:25 0.81 51.73 101.88
12:30:26 0.68 51.73 101.88
12:30:27 0.72 51.73 101.88
12:30:28 0.49 51.73 101.88
12:30:29 0.39 51.73 101.88
12:30:30 0.42 51.73 101.88
12:30:31 0.72 51.73 101.88
12:30:32 0.86 51.73 101.88
12:30:33 0.63 51.73 101.88
12:30:34 0.42 51.73 101.88
12:30:35 0.62 51.73 101.88
12:30:36 0.22 51.73 101.88
12:30:37 0.48 51.73 101.88
12:30:38 0.69 51.73 101.88
12:30:39 0.98 51.73 101.88
12:30:40 0.97 51.73 101.88
12:30:41 0.41 51.73 101.90
12:30:42 0.94 51.73 101.90
12:30:43 0.71 51.73 101.88
12:30:44 0.47 51.73 101.88
12:30:45 0.69 51.73 101.88
12:30:46 0.94 51.73 101.88
12:30:47 0.67 51.73 101.88
12:30:48 0.55 51.73 101.88
12:30:49 0.72 51.73 101.88
12:30:50 0.52 51.73 101.88
12:30:51 0.15 51.73 101.88
12:30:52 0.98 51.73 101.88
12:30:53 0.29 51.73 101.88
12:30:54 1.18 51.73 101.88
12:30:55 1.15 51.73 101.88
12:30:56 2.39 51.73 101.88
12:30:57 5.29 51.73 101.88
12:30:58 9.43 51.73 101.88
12:30:59 13.79 51.73 101.88
12:31:00 18.44 51.73 101.88
12:31:01 22.60 51.73 101.88
12:31:02 25.31 51.73 101.88
12:31:03 28.03 51.73 101.88
12:31:04 30.64 51.73 101.88
12:31:05 31.69 51.73 101.88
12:31:06 32.74 51.73 101.88
12:31:07 32.03 51.73 101.88
12:31:08 30.33 51.73 101.88
12:31:09 28.02 51.73 101.88
12:31:10 25.43 51.73 101.88
12:31:11 22.55 51.73 101.87
12:31:12 19.86 51.73 101.87
12:31:13 17.27 51.73 101.88
12:31:14 14.83 51.73 101.88
12:31:15 13.32 51.73 101.87
12:31:16 11.75 51.73 101.87
12:31:17 10.08 51.73 101.87
12:31:18 8.84 51.73 101.87
12:31:19 7.96 51.73 101.88
12:31:20 7.00 51.73 101.88
12:31:21 5.45 51.73 101.88
12:31:22 5.81 51.73 101.88
12:31:23 5.44 51.73 101.88
12:31:24 4.78 51.73 101.88
12:31:25 3.92 51.73 101.88
12:31:26 3.62 51.73 101.88
12:31:27 3.04 51.73 101.88
12:31:28 2.72 51.73 101.88
12:31:29 2.89 51.73 101.88
12:31:30 2.26 51.73 101.88
12:31:31 1.87 51.73 101.88
12:31:32 2.15 51.73 101.88
12:31:33 1.68 51.73 101.88
12:31:34 1.47 51.73 101.88
12:31:35 1.38 51.73 101.88
12:31:37 1.42 51.73 101.88
12:31:38 0.97 51.73 101.88
12:31:39 1.25 51.73 101.88
12:31:40 1.25 51.73 101.88
12:31:41 0.59 51.73 101.88
12:31:42 1.10 51.73 101.88
12:31:43 0.95 51.73 101.88
12:31:44 0.93 51.73 101.88
12:31:45 0.52 51.73 101.88
12:31:46 0.87 51.73 101.88
12:31:47 1.02 51.73 101.88
12:31:48 0.69 51.73 101.88
12:31:49 1.10 51.73 101.88
12:31:50 0.65 51.73 101.88
12:31:51 0.87 51.73 101.88
12:31:52 0.44 51.73 101.88
12:31:53 0.73 51.73 101.88
12:31:54 0.92 51.73 101.88
12:31:55 0.79 51.73 101.88
12:31:56 0.41 51.73 101.90
12:31:57 0.41 51.73 101.88
12:31:58 0.87 51.73 101.88
12:31:59 0.61 51.73 101.87
12:32:00 0.49 51.73 101.87
12:32:01 1.14 51.73 101.87
12:32:02 0.90 51.73 101.87
12:32:03 0.51 51.73 101.87
12:32:04 0.85 51.73 101.87
12:32:05 0.38 51.73 101.88
12:32:06 0.78 51.73 101.88
12:32:07 0.72 51.73 101.88
12:32:08 0.73 51.73 101.88
12:32:09 0.73 51.73 101.88
12:32:10 2.17 51.73 101.87
12:32:11 4.63 51.73 101.87
12:32:12 8.41 51.73 101.87
12:32:13 13.11 51.73 101.87
12:32:14 17.64 51.73 101.87
12:32:15 21.42 51.73 101.87
12:32:16 24.98 51.73 101.87
12:32:17 26.51 51.73 101.87
12:32:18 29.41 51.73 101.87
12:32:19 30.80 51.73 101.88
12:32:20 31.83 51.73 101.88
12:32:21 32.52 51.73 101.88
12:32:22 31.24 51.73 101.87
12:32:23 29.65 51.73 101.87
12:32:24 27.17 51.73 101.87
12:32:25 24.32 51.73 101.87
12:32:26 21.46 51.73 101.87
12:32:27 19.26 51.73 101.87
12:32:28 16.95 51.73 101.87
12:32:29 14.85 51.73 101.87
12:32:30 12.53 51.73 101.87
12:32:31 11.11 51.73 101.87
12:32:32 9.77 51.73 101.87
12:32:33 8.73 51.73 101.87
12:32:34 7.73 51.73 101.87
12:32:35 6.96 51.73 101.87
12:32:36 6.11 51.73 101.87
12:32:37 5.17 51.73 101.87
12:32:38 4.60 51.73 101.87
12:32:39 4.40 51.73 101.87
12:32:40 3.71 51.73 101.87
12:32:41 3.33 51.73 101.87
12:32:42 2.98 51.73 101.87
12:32:43 2.66 51.73 101.87
12:32:44 2.76 51.73 101.87
12:32:45 2.15 51.73 101.87
12:32:46 2.18 51.73 101.87
12:32:47 1.97 51.73 101.87
12:32:48 1.54 51.73 101.87
12:32:50 1.91 51.73 101.87
12:32:51 1.42 51.73 101.87
12:32:52 1.02 51.73 101.87
12:32:53 1.65 51.73 101.87
12:32:54 1.31 51.73 101.87
12:32:55 1.22 51.73 101.87
12:32:56 1.04 51.73 101.87
12:32:57 1.17 51.73 101.88
12:32:58 1.19 51.73 101.88
12:32:59 0.82 51.73 101.88
12:33:00 1.28 51.73 101.87
12:33:01 1.06 51.73 101.87
12:33:02 1.09 51.73 101.87
12:33:03 0.82 51.73 101.87
12:33:04 0.75 51.73 101.87
12:33:05 1.44 51.73 101.87
12:33:06 0.68 51.73 101.87
12:33:07 0.66 51.73 101.87
12:33:08 1.00 51.73 101.87
12:33:09 0.87 51.73 101.87
12:33:10 0.97 51.73 101.87
12:33:11 1.06 51.73 101.87
12:33:12 1.35 51.73 101.87
12:33:13 3.58 51.73 101.87
12:33:14 6.64 51.73 101.87
12:33:15 10.93 51.73 101.87
12:33:16 15.48 51.73 101.87
12:33:17 19.55 51.73 101.87
12:33:18 23.16 51.73 101.87
12:33:19 26.30 51.73 101.87
12:33:20 28.81 51.73 101.87
12:33:21 30.89 51.73 101.87
12:33:22 32.07 51.73 101.87
12:33:23 32.67 51.73 101.87
12:33:24 30.81 51.73 101.87
12:33:25 29.52 51.73 101.87
12:33:26 27.11 51.73 101.87
12:33:27 24.56 51.73 101.87
12:33:28 21.72 51.73 101.87
12:33:29 18.74 51.73 101.87
12:33:30 16.19 51.73 101.87
12:33:31 14.72 51.73 101.87
12:33:32 13.04 51.73 101.87
12:33:33 11.17 51.73 101.87
12:33:34 9.21 51.73 101.87
12:33:35 8.45 51.73 101.87
12:33:36 7.55 51.73 101.87
12:33:37 6.45 51.73 101.87
12:33:38 6.37 51.73 101.87
12:33:39 5.19 51.73 101.87
12:33:40 4.60 51.73 101.87
12:33:41 3.78 51.73 101.87
12:33:42 3.60 51.73 101.87
12:33:43 3.16 51.73 101.87
12:33:44 3.05 51.73 101.87
12:33:45 2.39 51.73 101.87
12:33:46 2.50 51.73 101.87
12:33:47 2.30 51.73 101.87
12:33:48 2.19 51.73 101.87
12:33:49 1.85 51.73 101.87
12:33:50 1.92 51.73 101.87
12:33:51 1.71 51.73 101.87
12:33:52 1.08 51.73 101.85
12:33:53 1.47 51.73 101.87
12:33:54 1.17 51.73 101.87
12:33:55 1.11 51.73 101.87
12:33:56 1.14 51.73 101.87
12:33:57 1.02 51.73 101.87
12:33:58 0.96 51.73 101.87
12:33:59 1.08 51.73 101.87
12:34:00 1.52 51.73 101.87
12:34:02 0.64 51.73 101.87
12:34:03 0.75 51.73 101.87
12:34:04 0.74 51.73 101.87
12:34:05 0.67 51.73 101.87
12:34:06 1.19 51.73 101.87
12:34:07 1.07 51.73 101.87
12:34:08 0.85 51.73 101.87
12:34:09 0.88 51.73 101.87
12:34:10 0.84 51.73 101.87
12:34:11 0.60 51.73 101.87
12:34:12 0.90 51.73 101.87
12:34:13 1.00 51.73 101.87
12:34:14 0.77 51.73 101.87
12:34:15 0.81 51.73 101.87
12:34:16 0.90 51.73 101.87
12:34:17 0.61 51.73 101.87
12:34:18 0.62 51.73 101.87
12:34:19 0.71 51.73 101.87
12:34:20 0.92 51.73 101.87
12:34:21 0.71 51.73 101.87
12:34:22 0.61 51.73 101.87
12:34:23 0.91 51.73 101.87
12:34:24 0.59 51.73 101.87
12:34:25 0.72 51.73 101.87
12:34:26 0.61 51.73 101.87
12:34:27 0.48 51.73 101.87
12:34:28 0.59 51.73 101.87
12:34:29 0.97 51.73 101.87
12:34:30 0.69 51.73 101.87
12:34:31 0.60 51.73 101.87
12:34:32 0.47 51.73 101.87
12:34:33 0.72 51.73 101.87
12:34:34 1.01 51.73 101.88
12:34:35 0.98 51.73 101.88
12:34:36 0.67 51.73 101.88
12:34:37 1.11 51.73 101.87
12:34:38 0.60 51.73 101.87
12:34:39 0.73 51.73 101.87
12:34:40 1.02 51.73 101.87
12:34:41 0.34 51.73 101.87
12:34:42 0.44 51.73 101.87
12:34:43 0.84 51.73 101.87
12:34:44 0.51 51.73 101.87
12:34:45 0.75 51.73 101.87
12:34:46 0.53 51.73 101.87
12:34:47 0.81 51.73 101.87
12:34:48 2.98 51.73 101.87
12:34:49 10.68 51.73 101.87
12:34:50 29.58 51.73 101.87
12:34:51 55.77 51.73 101.87
12:34:52 83.51 51.73 101.87
12:34:53 110.26 51.73 101.87
12:34:54 133.60 51.73 101.87
12:34:55 154.25 51.73 101.87
12:34:56 170.48 51.73 101.87
12:34:57 185.11 51.73 101.87
12:34:58 193.51 51.73 101.87
12:34:59 197.26 51.73 101.87
12:35:00 196.23 51.73 101.87
12:35:01 189.37 51.73 101.87
12:35:02 177.13 51.73 101.87
12:35:03 161.71 51.73 101.87
12:35:04 144.61 51.73 101.87
12:35:05 127.74 51.73 101.87
12:35:06 111.64 51.73 101.87
12:35:07 97.72 51.73 101.87
12:35:08 84.45 51.73 101.87
12:35:09 73.90 51.73 101.87
12:35:10 64.55 51.73 101.87
12:35:11 56.22 51.73 101.87
12:35:12 48.64 51.73 101.87
12:35:14 42.68 51.73 101.87
12:35:15 37.21 51.73 101.87
12:35:16 32.64 51.73 101.87
12:35:17 28.78 51.73 101.87
12:35:18 25.02 51.73 101.87
12:35:19 21.47 51.73 101.87
12:35:20 18.99 51.73 101.87
12:35:21 16.94 51.73 101.87
12:35:22 14.51 51.73 101.87
12:35:23 13.08 51.73 101.87
12:35:24 11.50 51.73 101.87
12:35:25 9.69 51.73 101.87
12:35:26 9.14 51.73 101.87
12:35:27 7.61 51.73 101.87
12:35:28 6.88 51.73 101.87
12:35:29 6.23 51.73 101.87
12:35:30 5.63 51.73 101.87
12:35:31 4.57 51.73 101.87
12:35:32 4.40 51.73 101.87
12:35:33 3.92 51.73 101.87
12:35:34 3.42 51.73 101.87
12:35:35 3.07 51.73 101.87
12:35:36 2.87 51.73 101.87
12:35:37 2.72 51.73 101.87
12:35:38 2.64 51.73 101.87
12:35:39 2.41 51.73 101.87
12:35:40 1.66 51.73 101.87
12:35:41 1.73 51.73 101.87
12:35:42 1.88 51.73 101.87
12:35:43 2.31 51.73 101.87
12:35:44 1.35 51.73 101.87
12:35:45 1.57 51.73 101.87
12:35:46 1.13 51.73 101.87
12:35:47 1.22 51.73 101.88
12:35:48 1.40 51.73 101.88
12:35:49 1.14 51.73 101.87
12:35:50 1.34 51.73 101.87
12:35:51 1.62 51.73 101.87
12:35:52 0.83 51.73 101.87
12:35:53 1.25 51.73 101.87
12:35:54 1.36 51.73 101.87
12:35:55 0.99 51.73 101.87
12:35:56 0.63 51.73 101.85
12:35:57 1.01 51.73 101.87
12:35:58 1.05 51.73 101.87
12:35:59 1.04 51.73 101.87
12:36:00 1.22 51.73 101.87
12:36:01 2.73 51.73 101.87
12:36:02 9.67 51.73 101.87
12:36:03 26.83 51.73 101.87
12:36:04 51.74 51.73 101.87
12:36:05 79.79 51.73 101.87
12:36:06 106.87 51.73 101.87
12:36:07 130.70 51.73 101.87
12:36:08 151.52 51.73 101.87
12:36:09 168.95 51.73 101.87
12:36:10 182.43 51.73 101.87
12:36:11 192.17 51.73 101.87
12:36:12 196.01 51.73 101.87
12:36:13 193.53 51.73 101.87
12:36:14 184.83 51.73 101.87
12:36:15 171.64 51.73 101.87
12:36:16 154.26 51.73 101.87
12:36:17 137.45 51.73 101.87
12:36:18 120.84 51.73 101.87
12:36:19 105.53 51.73 101.87
12:36:20 92.42 51.73 101.87
12:36:21 80.11 51.73 101.87
12:36:22 69.74 51.73 101.87
12:36:23 60.97 51.73 101.87
12:36:24 53.44 51.73 101.87
12:36:25 46.22 51.73 101.87
12:36:27 40.64 51.73 101.87
12:36:28 35.25 51.73 101.87
12:36:29 30.50 51.73 101.87
12:36:30 27.44 51.73 101.87
12:36:31 23.26 51.73 101.87
12:36:32 20.05 51.73 101.87
12:36:33 18.14 51.73 101.87
12:36:34 15.97 51.73 101.87
12:36:35 14.09 51.73 101.87
12:36:36 12.53 51.73 101.87
12:36:37 10.36 51.73 101.87
12:36:38 9.76 51.73 101.87
12:36:39 8.32 51.73 101.87
12:36:40 7.38 51.73 101.87
12:36:41 7.06 51.73 101.87
12:36:42 5.72 51.73 101.87
12:36:43 5.41 51.73 101.87
12:36:44 4.96 51.73 101.87
12:36:45 4.24 51.73 101.87
12:36:46 3.97 51.73 101.87
12:36:47 3.42 51.73 101.87
12:36:48 3.30 51.73 101.87
12:36:49 3.16 51.73 101.87
12:36:50 2.80 51.73 101.87
12:36:51 3.03 51.73 101.87
12:36:52 2.47 51.73 101.87
12:36:53 2.43 51.73 101.87
12:36:54 1.81 51.73 101.87
12:36:55 2.26 51.73 101.87
12:36:56 1.55 51.73 101.87
12:36:57 2.21 51.73 101.87
12:36:58 1.96 51.73 101.87
12:36:59 1.38 51.73 101.87
12:37:00 1.60 51.73 101.87
12:37:01 1.59 51.73 101.88
12:37:02 1.47 51.73 101.88
12:37:03 1.23 51.73 101.87
12:37:04 1.23 51.73 101.87
12:37:05 1.70 51.73 101.87
12:37:06 1.29 51.73 101.87
12:37:07 1.43 51.73 101.87
12:37:08 0.88 51.73 101.87
12:37:09 1.40 51.73 101.87
12:37:10 1.28 51.73 101.87
12:37:11 1.13 51.73 101.87
12:37:12 1.44 51.73 101.87
12:37:13 0.70 51.73 101.87
12:37:14 1.65 51.73 101.87
12:37:15 4.65 51.73 101.87
12:37:16 16.05 51.73 101.87
12:37:17 37.05 51.73 101.87
12:37:18 64.20 51.73 101.87
12:37:19 92.15 51.73 101.87
12:37:20 118.45 51.73 101.87
12:37:21 140.83 51.73 101.87
12:37:22 160.57 51.73 101.87
12:37:23 176.74 51.73 101.87
12:37:24 189.18 51.73 101.87
12:37:25 196.35 51.73 101.87
12:37:26 197.69 51.73 101.87
12:37:27 192.11 51.73 101.87
12:37:28 180.52 51.73 101.87
12:37:29 165.68 51.73 101.87
12:37:30 148.60 51.73 101.87
12:37:31 131.16 51.73 101.87
12:37:32 115.17 51.73 101.87
12:37:33 100.63 51.73 101.87
12:37:34 87.40 51.73 101.87
12:37:35 75.91 51.73 101.87
12:37:36 66.65 51.73 101.87
12:37:37 58.00 51.73 101.87
12:37:39 50.12 51.73 101.87
12:37:40 43.95 51.73 101.87
12:37:41 38.12 51.73 101.87
12:37:42 33.51 51.73 101.87
12:37:43 29.19 51.73 101.87
12:37:44 27.64 51.73 101.87
12:37:45 23.57 51.73 101.87
12:37:46 20.98 51.73 101.87
12:37:47 18.09 51.73 101.87
12:37:48 16.25 51.73 101.87
12:37:49 14.30 51.73 101.87
12:37:50 12.53 51.73 101.87
12:37:51 10.83 51.73 101.87
12:37:52 9.55 51.73 101.87
12:37:53 8.23 51.73 101.87
12:37:54 7.84 51.73 101.87
12:37:55 6.18 51.73 101.87
12:37:56 5.49 51.73 101.87
12:37:57 5.30 51.73 101.87
12:37:58 5.04 51.73 101.87
12:37:59 4.31 51.73 101.87
12:38:00 3.51 51.73 101.87
12:38:01 3.92 51.73 101.87
12:38:02 3.30 51.73 101.87
12:38:03 2.88 51.73 101.87
12:38:04 2.47 51.73 101.87
12:38:05 2.08 51.73 101.87
12:38:06 2.06 51.73 101.87
12:38:07 2.15 51.73 101.87
12:38:08 1.98 51.73 101.87
12:38:09 1.68 51.73 101.87
12:38:10 1.49 51.73 101.87
12:38:11 1.87 51.73 101.87
12:38:12 1.26 51.73 101.87
12:38:13 1.17 51.73 101.87
12:38:14 1.77 51.73 101.87
12:38:15 1.48 51.73 101.87
12:38:16 1.14 51.73 101.87
12:38:17 1.11 51.73 101.87
12:38:18 0.84 51.73 101.87
12:38:19 1.25 51.73 101.87
12:38:20 0.97 51.73 101.87
12:38:21 1.16 51.73 101.87
12:38:22 1.12 51.73 101.87
12:38:23 1.37 51.73 101.87
12:38:24 1.00 51.73 101.87
12:38:25 0.82 51.73 101.87
12:38:26 1.21 51.73 101.87
12:38:27 0.98 51.73 101.87
12:38:28 1.13 51.73 101.87
12:38:29 0.87 51.73 101.87
12:38:30 1.41 51.73 101.87
12:38:31 0.69 51.73 101.87
12:38:32 0.98 51.73 101.87
12:38:33 1.29 51.73 101.87
12:38:34 1.01 51.73 101.87
12:38:35 0.92 51.73 101.87
12:38:36 0.71 51.73 101.87
12:38:37 0.80 51.73 101.87
12:38:38 0.90 51.73 101.87
12:38:39 0.87 51.73 101.87
12:38:40 1.08 51.73 101.87
12:38:41 0.91 51.73 101.87
12:38:42 0.94 51.76 101.87
12:38:43 1.03 51.73 101.87
12:38:44 0.76 51.73 101.87
12:38:45 1.25 51.73 101.87
12:38:46 0.70 51.76 101.87
12:38:47 1.11 51.73 101.87
12:38:48 0.92 51.73 101.87
12:38:49 0.78 51.73 101.87
12:38:50 1.02 51.73 101.87
12:38:52 0.63 51.73 101.87
12:38:53 0.73 51.73 101.87
12:38:54 0.88 51.73 101.87
12:38:55 1.18 51.73 101.87
12:38:56 0.66 51.73 101.87
12:38:57 0.94 51.73 101.87
12:38:58 1.09 51.73 101.87
12:38:59 0.79 51.73 101.87
12:39:00 0.81 51.73 101.87
12:39:01 0.73 51.73 101.87
12:39:02 0.82 51.73 101.87
12:39:03 1.08 51.73 101.87
12:39:04 0.86 51.73 101.87
12:39:05 0.88 51.73 101.87
12:39:06 0.73 51.73 101.88
12:39:07 0.86 51.73 101.87
12:39:08 1.13 51.73 101.87
12:39:09 0.83 51.73 101.87
12:39:10 0.96 51.73 101.87
12:39:11 0.86 51.73 101.87
12:39:12 0.92 51.73 101.87
12:39:13 0.44 51.73 101.87
12:39:14 0.62 51.73 101.87
12:39:15 1.01 51.73 101.87
12:39:16 0.25 51.73 101.87
12:39:17 1.07 51.73 101.87
12:39:18 2.27 51.73 101.87
12:39:19 12.20 51.73 101.87
12:39:20 39.02 51.73 101.87
12:39:21 82.05 51.73 101.87
12:39:22 132.99 51.73 101.87
12:39:23 183.21 51.73 101.87
12:39:24 228.43 51.73 101.87
12:39:25 266.94 51.73 101.87
12:39:26 300.51 51.73 101.87
12:39:27 327.55 51.73 101.87
12:39:28 348.35 51.73 101.87
12:39:29 357.86 51.73 101.87
12:39:30 354.84 51.73 101.87
12:39:31 340.74 51.73 101.87
12:39:32 330.10 51.73 101.87
12:39:33 303.31 51.73 101.87
12:39:34 271.82 51.73 101.87
12:39:35 240.12 51.73 101.87
12:39:36 210.40 51.73 101.87
12:39:37 183.09 51.73 101.87
12:39:38 159.23 51.73 101.87
12:39:39 138.59 51.73 101.87
12:39:40 120.22 51.73 101.87
12:39:41 104.87 51.73 101.87
12:39:42 91.21 51.73 101.87
12:39:43 79.35 51.73 101.87
12:39:44 69.77 51.73 101.87
12:39:45 60.25 51.73 101.87
12:39:46 52.47 51.73 101.87
12:39:47 46.12 51.73 101.87
12:39:48 40.41 51.73 101.87
12:39:49 34.80 51.73 101.87
12:39:50 30.59 51.73 101.87
12:39:51 27.23 51.73 101.87
12:39:52 23.38 51.73 101.87
12:39:53 20.79 51.73 101.87
12:39:54 17.81 51.73 101.87
12:39:55 15.94 51.73 101.87
12:39:56 13.96 51.73 101.87
12:39:57 12.26 51.73 101.87
12:39:58 11.04 51.73 101.87
12:39:59 9.50 51.73 101.87
12:40:00 8.37 51.73 101.87
12:40:01 7.58 51.73 101.87
12:40:02 6.64 51.73 101.87
12:40:04 5.56 51.73 101.87
12:40:05 4.91 51.73 101.87
12:40:06 5.34 51.73 101.87
12:40:07 4.29 51.73 101.87
12:40:08 4.01 51.73 101.87
12:40:09 3.67 51.73 101.85
12:40:10 3.26 51.73 101.87
12:40:11 2.80 51.73 101.85
12:40:12 2.99 51.73 101.87
12:40:13 3.15 51.73 101.86
12:40:14 2.23 51.73 101.86
12:40:15 2.42 51.73 101.87
12:40:16 2.11 51.73 101.87
12:40:17 2.08 51.73 101.87
12:40:18 2.21 51.73 101.87
12:40:19 2.19 51.73 101.87
12:40:20 1.38 51.73 101.88
12:40:21 1.59 51.73 101.88
12:40:22 1.80 51.73 101.87
12:40:23 1.42 51.73 101.87
12:40:24 1.23 51.73 101.87
12:40:25 1.83 51.73 101.87
12:40:26 1.68 51.73 101.87
12:40:27 0.99 51.73 101.85
12:40:28 1.53 51.73 101.87
12:40:29 1.16 51.73 101.87
12:40:30 0.86 51.73 101.86
