"2022-02-22 at 16:36"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
16:37:53 4.95 51.76 101.17
16:37:54 4.16 51.76 101.17
16:37:55 3.45 51.73 101.17
16:37:56 3.31 51.73 101.17
16:37:57 2.79 51.76 101.17
16:37:58 2.30 51.73 101.17
16:37:59 1.95 51.73 101.17
16:38:00 2.10 51.76 101.17
16:38:01 1.40 51.76 101.17
16:38:02 1.24 51.76 101.17
16:38:03 1.44 51.76 101.17
16:38:04 1.20 51.76 101.17
16:38:05 1.30 51.76 101.16
16:38:06 0.56 51.76 101.16
16:38:07 1.04 51.76 101.16
16:38:08 0.82 51.76 101.16
16:38:09 0.80 51.73 101.16
16:38:10 0.90 51.73 101.13
16:38:11 0.42 51.73 101.16
16:38:12 0.67 51.73 101.16
16:38:13 0.28 51.76 101.16
16:38:14 1.17 51.76 101.17
16:38:15 0.49 51.76 101.17
16:38:16 0.33 51.76 101.17
16:38:17 0.60 51.76 101.17
16:38:18 0.52 51.76 101.17
16:38:19 0.44 51.76 101.17
16:38:20 0.58 51.76 101.17
16:38:21 -0.04 51.76 101.16
16:38:22 0.57 51.76 101.16
16:38:23 0.62 51.76 101.16
16:38:24 0.52 51.76 101.16
16:38:25 0.39 51.76 101.16
16:38:26 0.33 51.76 101.16
16:38:27 0.28 51.76 101.17
16:38:28 0.54 51.76 101.18
16:38:29 0.68 51.76 101.18
16:38:31 0.59 51.76 101.17
16:38:32 0.35 51.76 101.17
16:38:33 0.35 51.76 101.17
16:38:34 0.72 51.76 101.17
16:38:35 0.36 51.73 101.17
16:38:36 0.47 51.73 101.17
16:38:37 0.27 51.76 101.17
16:38:38 0.42 51.73 101.17
16:38:39 2.07 51.73 101.17
16:38:40 6.13 51.76 101.17
16:38:41 14.02 51.76 101.17
16:38:42 20.45 51.76 101.17
16:38:43 25.78 51.76 101.17
16:38:44 28.23 51.76 101.17
16:38:45 31.27 51.76 101.17
16:38:46 33.27 51.76 101.17
16:38:47 33.20 51.76 101.17
16:38:48 30.22 51.76 101.17
16:38:49 26.26 51.76 101.17
16:38:50 21.72 51.76 101.17
16:38:51 17.21 51.76 101.17
16:38:52 14.05 51.76 101.17
16:38:53 11.36 51.76 101.17
16:38:54 9.84 51.76 101.17
16:38:55 7.94 51.76 101.17
16:38:56 6.95 51.76 101.17
16:38:57 5.94 51.76 101.13
16:38:58 5.04 51.76 101.16
16:38:59 4.19 51.76 101.17
16:39:00 4.15 51.76 101.17
16:39:01 3.27 51.76 101.15
16:39:02 3.07 51.76 101.17
16:39:03 2.30 51.76 101.17
16:39:04 1.98 51.76 101.17
16:39:05 2.03 51.76 101.17
16:39:06 1.53 51.76 101.16
16:39:07 1.34 51.76 101.13
16:39:08 1.22 51.76 101.17
16:39:09 1.18 51.76 101.16
16:39:10 0.94 51.76 101.16
16:39:11 1.07 51.76 101.17
16:39:12 0.94 51.76 101.17
16:39:13 0.83 51.76 101.17
16:39:14 1.01 51.73 101.17
16:39:15 0.54 51.73 101.17
16:39:16 1.05 51.76 101.17
16:39:17 0.66 51.76 101.17
16:39:18 0.98 51.76 101.17
16:39:19 0.73 51.76 101.17
16:39:20 0.28 51.73 101.17
16:39:21 1.18 51.73 101.17
16:39:22 0.46 51.76 101.17
16:39:23 0.24 51.76 101.17
16:39:24 0.72 51.76 101.17
16:39:25 0.60 51.76 101.17
16:39:26 0.23 51.76 101.17
16:39:27 0.76 51.76 101.17
16:39:28 0.67 51.76 101.17
16:39:29 0.30 51.76 101.17
16:39:30 0.74 51.76 101.17
16:39:31 0.40 51.76 101.17
16:39:32 1.10 51.76 101.18
16:39:33 0.26 51.76 101.18
16:39:34 0.60 51.76 101.17
16:39:35 0.54 51.76 101.17
16:39:36 0.60 51.76 101.15
16:39:37 0.59 51.76 101.17
16:39:38 0.69 51.76 101.17
16:39:39 0.81 51.76 101.17
16:39:40 0.17 51.76 101.17
16:39:41 0.69 51.76 101.17
16:39:42 1.19 51.73 101.17
16:39:44 4.30 51.73 101.17
16:39:45 10.81 51.76 101.17
16:39:46 18.28 51.76 101.17
16:39:47 23.82 51.76 101.17
16:39:48 28.96 51.76 101.16
16:39:49 31.75 51.76 101.16
16:39:50 33.48 51.76 101.17
16:39:51 32.98 51.76 101.17
16:39:52 29.85 51.76 101.17
16:39:53 25.28 51.76 101.17
16:39:54 20.88 51.76 101.17
16:39:55 16.57 51.76 101.16
16:39:56 13.85 51.76 101.16
16:39:57 11.20 51.76 101.16
16:39:58 9.87 51.76 101.16
16:39:59 8.25 51.76 101.16
16:40:00 6.69 51.76 101.16
16:40:01 5.86 51.76 101.16
16:40:02 5.46 51.76 101.17
16:40:03 4.13 51.76 101.17
16:40:04 3.43 51.76 101.17
16:40:05 3.05 51.76 101.17
16:40:06 2.59 51.76 101.17
16:40:07 2.45 51.76 101.17
16:40:08 2.46 51.76 101.17
16:40:09 2.25 51.76 101.17
16:40:10 1.59 51.76 101.15
16:40:11 1.80 51.76 101.17
16:40:12 1.52 51.76 101.17
16:40:13 1.40 51.76 101.17
16:40:14 1.05 51.76 101.17
16:40:15 1.61 51.76 101.15
16:40:16 0.73 51.76 101.17
16:40:17 1.08 51.76 101.17
16:40:18 1.22 51.76 101.17
16:40:19 0.70 51.76 101.17
16:40:20 0.93 51.76 101.15
16:40:21 1.20 51.76 101.17
16:40:22 0.56 51.76 101.17
16:40:23 1.14 51.76 101.17
16:40:24 0.47 51.76 101.17
16:40:25 0.80 51.73 101.17
16:40:26 0.43 51.73 101.17
16:40:27 0.83 51.76 101.17
16:40:28 0.71 51.73 101.17
16:40:29 0.81 51.73 101.17
16:40:30 0.66 51.76 101.17
16:40:31 1.17 51.76 101.17
16:40:32 0.96 51.76 101.17
16:40:33 0.57 51.76 101.17
16:40:34 0.78 51.76 101.17
16:40:35 0.55 51.76 101.17
16:40:36 0.72 51.76 101.15
16:40:37 0.50 51.73 101.17
16:40:38 1.22 51.73 101.17
16:40:39 0.72 51.76 101.15
16:40:40 0.86 51.76 101.17
16:40:41 0.36 51.76 101.17
16:40:42 0.44 51.76 101.15
16:40:43 0.78 51.76 101.17
16:40:44 0.55 51.76 101.17
16:40:45 0.67 51.73 101.17
16:40:46 0.70 51.73 101.17
16:40:47 0.73 51.76 101.17
16:40:48 0.67 51.76 101.17
16:40:49 0.93 51.76 101.17
16:40:50 0.62 51.73 101.17
16:40:51 0.56 51.73 101.17
16:40:52 1.07 51.73 101.17
16:40:53 0.82 51.73 101.17
16:40:54 0.37 51.76 101.17
16:40:56 1.10 51.76 101.17
16:40:57 0.66 51.76 101.17
16:40:58 0.53 51.76 101.17
16:40:59 0.47 51.73 101.17
16:41:00 0.68 51.73 101.17
16:41:01 0.39 51.76 101.17
16:41:02 1.02 51.76 101.17
16:41:03 0.85 51.76 101.17
16:41:04 0.94 51.76 101.17
16:41:05 0.90 51.73 101.15
16:41:06 0.50 51.73 101.17
16:41:07 0.73 51.76 101.17
16:41:08 0.70 51.76 101.17
16:41:09 0.76 51.76 101.17
16:41:10 0.96 51.76 101.17
16:41:11 0.49 51.76 101.17
16:41:12 0.68 51.76 101.17
16:41:13 0.71 51.76 101.17
16:41:14 0.79 51.73 101.17
16:41:15 0.57 51.73 101.17
16:41:16 0.83 51.73 101.17
16:41:17 0.55 51.76 101.17
16:41:18 0.52 51.76 101.17
16:41:19 0.68 51.76 101.17
16:41:20 0.91 51.76 101.17
16:41:21 0.56 51.76 101.17
16:41:22 0.55 51.76 101.17
16:41:23 0.70 51.76 101.17
16:41:24 0.31 51.76 101.17
16:41:25 0.78 51.76 101.17
16:41:26 0.54 51.76 101.17
16:41:27 1.02 51.73 101.17
16:41:28 0.80 51.73 101.17
16:41:29 0.42 51.73 101.17
16:41:30 0.43 51.76 101.17
16:41:31 0.59 51.76 101.17
16:41:32 0.45 51.76 101.17
16:41:33 0.73 51.76 101.17
16:41:34 0.55 51.76 101.17
16:41:35 0.58 51.76 101.17
16:41:36 0.63 51.76 101.17
16:41:37 0.51 51.76 101.17
16:41:38 0.54 51.76 101.17
16:41:39 0.50 51.76 101.17
16:41:40 0.80 51.76 101.17
16:41:41 0.72 51.76 101.17
16:41:42 0.76 51.76 101.17
16:41:43 0.91 51.76 101.17
16:41:44 0.63 51.76 101.17
16:41:45 0.40 51.76 101.17
16:41:46 0.50 51.76 101.17
16:41:47 0.89 51.76 101.17
16:41:48 0.71 51.76 101.17
16:41:49 0.60 51.76 101.17
16:41:50 0.63 51.76 101.17
16:41:51 0.71 51.76 101.17
16:41:52 0.40 51.76 101.17
16:41:53 0.89 51.76 101.17
16:41:54 0.47 51.76 101.17
16:41:55 0.82 51.76 101.17
16:41:56 0.43 51.73 101.17
16:41:57 0.75 51.73 101.17
16:41:58 0.85 51.76 101.17
16:41:59 0.82 51.76 101.17
16:42:00 0.43 51.76 101.17
16:42:01 0.64 51.76 101.17
16:42:02 0.77 51.76 101.17
16:42:03 0.54 51.76 101.17
16:42:04 0.61 51.76 101.17
16:42:05 0.82 51.76 101.17
16:42:06 0.66 51.76 101.17
16:42:08 0.65 51.76 101.17
16:42:09 0.44 51.76 101.17
16:42:10 0.46 51.76 101.15
16:42:11 0.89 51.73 101.17
16:42:12 0.64 51.73 101.17
16:42:13 0.57 51.76 101.17
16:42:14 0.67 51.76 101.17
16:42:15 0.75 51.76 101.17
16:42:16 0.41 51.76 101.17
16:42:17 0.75 51.76 101.17
16:42:18 0.32 51.76 101.17
16:42:19 0.61 51.76 101.17
16:42:20 0.44 51.76 101.17
16:42:21 0.51 51.76 101.15
16:42:22 0.82 51.76 101.17
16:42:23 0.61 51.76 101.17
16:42:24 0.67 51.76 101.17
16:42:25 0.35 51.76 101.17
16:42:26 0.40 51.76 101.17
16:42:27 0.74 51.76 101.17
16:42:28 0.83 51.76 101.17
16:42:29 0.52 51.76 101.17
16:42:30 0.76 51.76 101.17
16:42:31 1.00 51.76 101.17
16:42:32 0.65 51.76 101.17
16:42:33 0.38 51.76 101.17
16:42:34 0.34 51.76 101.17
16:42:35 0.55 51.76 101.17
16:42:36 0.78 51.76 101.17
16:42:37 0.63 51.76 101.17
16:42:38 0.84 51.76 101.17
16:42:39 0.50 51.76 101.17
16:42:40 0.29 51.76 101.17
16:42:41 0.41 51.76 101.17
16:42:42 0.56 51.76 101.17
16:42:43 0.51 51.76 101.17
16:42:44 0.95 51.76 101.15
16:42:45 0.17 51.76 101.17
16:42:46 0.67 51.76 101.17
16:42:47 0.69 51.76 101.17
16:42:48 0.74 51.76 101.17
16:42:49 0.92 51.76 101.17
16:42:50 0.17 51.76 101.17
16:42:51 1.00 51.76 101.18
16:42:52 0.50 51.76 101.17
16:42:53 0.63 51.76 101.17
16:42:54 0.44 51.76 101.17
16:42:55 0.23 51.76 101.17
16:42:56 0.77 51.76 101.15
16:42:57 0.51 51.76 101.15
16:42:58 0.53 51.76 101.17
16:42:59 0.33 51.76 101.17
16:43:00 0.83 51.76 101.17
16:43:01 0.76 51.76 101.17
16:43:02 0.68 51.76 101.17
16:43:03 0.45 51.76 101.17
16:43:04 0.13 51.76 101.17
16:43:05 0.47 51.76 101.17
16:43:06 0.58 51.76 101.15
16:43:07 0.31 51.76 101.17
16:43:08 0.84 51.76 101.17
16:43:09 1.14 51.76 101.17
16:43:10 0.64 51.76 101.17
16:43:11 0.73 51.76 101.15
16:43:12 0.69 51.76 101.17
16:43:13 1.12 51.76 101.17
16:43:14 0.62 51.76 101.17
16:43:15 0.65 51.76 101.17
16:43:16 0.75 51.76 101.17
16:43:17 0.64 51.76 101.17
16:43:18 0.76 51.76 101.17
16:43:20 0.39 51.76 101.17
16:43:21 0.42 51.76 101.17
16:43:22 0.73 51.76 101.17
16:43:23 0.47 51.76 101.17
16:43:24 0.60 51.76 101.17
16:43:25 0.57 51.76 101.17
16:43:26 0.84 51.76 101.17
16:43:27 0.40 51.73 101.17
16:43:28 0.49 51.73 101.17
16:43:29 0.54 51.76 101.17
16:43:30 0.90 51.76 101.17
16:43:31 0.68 51.73 101.17
16:43:32 0.73 51.73 101.17
16:43:33 0.47 51.73 101.17
16:43:34 0.67 51.73 101.15
16:43:35 0.35 51.76 101.17
16:43:36 1.29 51.76 101.16
16:43:37 0.31 51.76 101.18
16:43:38 0.31 51.76 101.16
16:43:39 0.80 51.76 101.17
16:43:40 0.74 51.76 101.17
16:43:41 0.31 51.76 101.17
16:43:42 0.72 51.73 101.17
16:43:43 0.33 51.73 101.17
16:43:44 0.47 51.76 101.17
16:43:45 0.54 51.76 101.17
16:43:46 3.47 51.76 101.17
16:43:47 16.56 51.76 101.17
16:43:48 34.27 51.76 101.17
16:43:49 51.16 51.73 101.17
16:43:50 64.07 51.73 101.17
16:43:51 73.13 51.76 101.17
16:43:52 78.51 51.76 101.17
16:43:53 81.02 51.76 101.17
16:43:54 76.54 51.76 101.17
16:43:55 67.61 51.76 101.17
16:43:56 55.96 51.76 101.17
16:43:57 44.93 51.76 101.17
16:43:58 36.28 51.76 101.17
16:43:59 30.00 51.76 101.17
16:44:00 24.60 51.76 101.17
16:44:01 20.67 51.76 101.17
16:44:02 16.78 51.76 101.17
16:44:03 14.48 51.76 101.17
16:44:04 12.26 51.76 101.17
16:44:05 10.62 51.76 101.17
16:44:06 8.12 51.76 101.17
16:44:07 7.44 51.76 101.17
16:44:08 6.43 51.76 101.17
16:44:09 5.42 51.76 101.17
16:44:10 4.49 51.76 101.17
16:44:11 4.38 51.76 101.17
16:44:12 3.27 51.76 101.17
16:44:13 3.29 51.76 101.17
16:44:14 2.83 51.76 101.17
16:44:15 2.27 51.76 101.17
16:44:16 2.32 51.76 101.17
16:44:17 1.90 51.76 101.15
16:44:18 1.18 51.76 101.17
16:44:19 1.53 51.76 101.17
16:44:20 1.24 51.76 101.17
16:44:21 1.46 51.76 101.17
16:44:22 1.16 51.76 101.17
16:44:23 0.69 51.76 101.17
16:44:24 0.81 51.76 101.17
16:44:25 0.72 51.76 101.17
16:44:26 1.02 51.76 101.17
16:44:27 1.14 51.76 101.17
16:44:28 0.46 51.76 101.17
16:44:29 0.72 51.76 101.17
16:44:30 0.64 51.76 101.17
16:44:31 0.68 51.76 101.17
16:44:33 0.16 51.76 101.17
16:44:34 0.66 51.76 101.17
16:44:35 0.68 51.76 101.17
16:44:36 0.61 51.76 101.17
16:44:37 0.94 51.76 101.17
16:44:38 0.36 51.76 101.17
16:44:39 0.33 51.76 101.17
16:44:40 0.55 51.76 101.17
16:44:41 0.56 51.76 101.17
16:44:42 0.40 51.76 101.17
16:44:43 0.35 51.76 101.15
16:44:44 0.78 51.76 101.17
16:44:45 0.18 51.76 101.17
16:44:46 0.51 51.76 101.15
16:44:47 0.36 51.76 101.17
16:44:48 0.37 51.76 101.18
16:44:49 0.22 51.76 101.20
16:44:50 0.44 51.76 101.20
16:44:51 0.60 51.76 101.18
16:44:52 0.62 51.76 101.18
16:44:53 0.53 51.76 101.18
16:44:54 0.29 51.76 101.17
16:44:55 0.62 51.76 101.17
16:44:56 0.58 51.76 101.17
16:44:57 0.41 51.76 101.15
16:44:58 0.09 51.76 101.17
16:44:59 4.83 51.76 101.17
16:45:00 26.14 51.76 101.17
16:45:01 61.87 51.76 101.17
16:45:02 96.39 51.76 101.17
16:45:03 124.03 51.76 101.18
16:45:04 143.34 51.76 101.17
16:45:05 157.37 51.76 101.17
16:45:06 161.40 51.76 101.17
16:45:07 160.46 51.76 101.17
16:45:08 149.68 51.73 101.18
16:45:09 128.74 51.73 101.18
16:45:10 106.09 51.73 101.17
16:45:11 85.72 51.73 101.17
16:45:12 69.46 51.76 101.18
16:45:13 56.60 51.76 101.18
16:45:14 47.51 51.73 101.18
16:45:15 38.98 51.73 101.17
16:45:16 32.86 51.76 101.17
16:45:17 27.54 51.76 101.17
16:45:18 23.67 51.76 101.17
16:45:19 19.50 51.76 101.18
16:45:20 16.82 51.76 101.18
16:45:21 14.39 51.76 101.18
16:45:22 12.46 51.76 101.18
16:45:23 10.30 51.76 101.17
16:45:24 8.81 51.76 101.15
16:45:25 7.67 51.76 101.15
16:45:26 6.08 51.76 101.17
16:45:27 5.55 51.76 101.18
16:45:28 4.66 51.76 101.17
16:45:29 4.12 51.76 101.17
16:45:30 3.68 51.76 101.18
16:45:31 2.93 51.76 101.18
16:45:32 2.61 51.76 101.18
16:45:33 2.45 51.76 101.18
16:45:34 1.83 51.76 101.18
16:45:35 1.81 51.76 101.16
16:45:36 1.79 51.76 101.18
16:45:37 1.42 51.76 101.18
16:45:38 1.46 51.73 101.18
16:45:39 1.57 51.73 101.18
16:45:40 1.11 51.76 101.18
16:45:41 1.61 51.76 101.18
16:45:42 1.11 51.76 101.18
16:45:43 0.91 51.76 101.18
16:45:44 0.90 51.76 101.18
16:45:46 0.78 51.76 101.18
16:45:47 0.94 51.76 101.16
16:45:48 0.73 51.76 101.18
16:45:49 0.96 51.76 101.18
16:45:50 0.98 51.76 101.18
16:45:51 1.02 51.76 101.18
16:45:52 0.76 51.76 101.16
16:45:53 0.64 51.76 101.20
16:45:54 0.32 51.76 101.18
16:45:55 0.68 51.76 101.18
16:45:56 0.77 51.76 101.18
16:45:57 0.63 51.76 101.18
16:45:58 0.51 51.76 101.18
16:45:59 0.49 51.76 101.18
16:46:00 0.55 51.76 101.18
16:46:01 0.74 51.76 101.18
16:46:02 0.92 51.76 101.18
16:46:03 8.68 51.76 101.18
16:46:04 37.20 51.76 101.18
16:46:05 78.69 51.76 101.18
16:46:06 116.38 51.76 101.18
16:46:07 145.09 51.76 101.18
16:46:08 164.33 51.76 101.18
16:46:09 178.20 51.76 101.18
16:46:10 181.94 51.76 101.18
16:46:11 173.68 51.76 101.18
16:46:12 152.28 51.76 101.18
16:46:13 126.66 51.73 101.18
16:46:14 101.96 51.73 101.18
16:46:15 82.88 51.76 101.16
16:46:16 67.35 51.76 101.18
16:46:17 55.40 51.76 101.18
16:46:18 46.22 51.76 101.18
16:46:19 38.96 51.76 101.18
16:46:20 32.57 51.76 101.18
16:46:21 27.78 51.76 101.18
16:46:22 23.45 51.76 101.18
16:46:23 19.90 51.76 101.18
16:46:24 16.47 51.76 101.18
16:46:25 14.05 51.76 101.18
16:46:26 11.83 51.76 101.18
16:46:27 10.63 51.76 101.18
16:46:28 8.53 51.76 101.18
16:46:29 7.53 51.76 101.18
16:46:30 6.33 51.76 101.18
16:46:31 5.17 51.76 101.18
16:46:32 4.81 51.76 101.18
16:46:33 3.81 51.76 101.18
16:46:34 3.69 51.76 101.18
16:46:35 2.92 51.76 101.18
16:46:36 3.13 51.76 101.18
16:46:37 2.34 51.76 101.18
16:46:38 1.75 51.76 101.18
16:46:39 2.06 51.76 101.18
16:46:40 2.03 51.76 101.18
16:46:41 1.22 51.76 101.18
16:46:42 1.33 51.73 101.18
16:46:43 1.26 51.73 101.18
16:46:44 1.10 51.76 101.18
16:46:45 1.10 51.76 101.18
16:46:46 0.89 51.76 101.18
16:46:47 0.69 51.76 101.18
16:46:48 0.84 51.76 101.18
16:46:49 0.83 51.76 101.18
16:46:50 0.51 51.76 101.18
16:46:51 0.74 51.73 101.18
16:46:52 0.36 51.73 101.18
16:46:53 0.67 51.73 101.18
16:46:54 0.41 51.76 101.18
16:46:55 0.79 51.76 101.18
16:46:56 1.09 51.76 101.18
16:46:58 0.77 51.76 101.18
16:46:59 0.46 51.76 101.18
16:47:00 0.54 51.76 101.18
16:47:01 0.64 51.76 101.18
16:47:02 0.71 51.76 101.18
16:47:03 0.60 51.76 101.18
16:47:04 1.11 51.76 101.20
16:47:05 0.74 51.76 101.20
16:47:06 0.49 51.76 101.18
16:47:07 0.47 51.76 101.18
16:47:08 0.56 51.76 101.18
16:47:09 0.32 51.76 101.18
16:47:10 0.11 51.76 101.18
16:47:11 0.53 51.76 101.18
16:47:12 0.81 51.76 101.18
16:47:13 -0.10 51.76 101.18
16:47:14 6.14 51.73 101.18
16:47:15 31.56 51.73 101.18
16:47:16 72.65 51.76 101.16
16:47:17 111.37 51.76 101.18
16:47:18 141.25 51.76 101.18
16:47:19 162.53 51.76 101.18
16:47:20 177.57 51.76 101.16
16:47:21 182.72 51.76 101.18
16:47:22 175.88 51.76 101.18
16:47:23 155.62 51.76 101.18
16:47:24 131.11 51.76 101.18
16:47:25 106.40 51.76 101.18
16:47:26 85.69 51.76 101.18
16:47:27 69.26 51.76 101.18
16:47:28 57.42 51.76 101.18
16:47:29 48.31 51.76 101.18
16:47:30 39.92 51.76 101.18
16:47:31 33.55 51.76 101.18
16:47:32 28.46 51.76 101.16
16:47:33 23.74 51.76 101.18
16:47:34 20.19 51.76 101.18
16:47:35 17.06 51.76 101.18
16:47:36 14.80 51.76 101.18
16:47:37 12.32 51.76 101.18
16:47:38 10.46 51.76 101.18
16:47:39 8.93 51.76 101.18
16:47:40 8.03 51.76 101.18
16:47:41 6.59 51.73 101.18
16:47:42 5.66 51.73 101.18
16:47:43 4.77 51.76 101.18
16:47:44 4.51 51.76 101.18
16:47:45 3.08 51.76 101.18
16:47:46 2.92 51.76 101.18
16:47:47 2.84 51.76 101.18
16:47:48 2.60 51.76 101.18
16:47:49 2.20 51.76 101.18
16:47:50 2.05 51.76 101.18
16:47:51 1.69 51.76 101.18
16:47:52 1.70 51.76 101.18
16:47:53 1.67 51.76 101.18
16:47:54 1.07 51.76 101.18
16:47:55 1.11 51.76 101.18
16:47:56 1.43 51.76 101.18
16:47:57 0.95 51.76 101.18
16:47:58 0.81 51.76 101.18
16:47:59 0.61 51.76 101.18
16:48:00 0.57 51.76 101.18
16:48:01 0.30 51.76 101.18
16:48:02 0.78 51.76 101.18
16:48:03 0.65 51.76 101.18
16:48:04 0.65 51.76 101.18
16:48:05 1.15 51.73 101.18
16:48:06 0.24 51.73 101.18
16:48:07 0.56 51.76 101.18
16:48:08 0.47 51.76 101.18
16:48:10 0.65 51.76 101.16
16:48:11 0.31 51.76 101.18
16:48:12 1.05 51.76 101.18
16:48:13 0.30 51.76 101.18
16:48:14 0.77 51.76 101.20
16:48:15 0.26 51.73 101.20
16:48:16 0.57 51.73 101.18
16:48:17 0.28 51.76 101.18
16:48:18 0.52 51.76 101.18
16:48:19 0.66 51.76 101.18
16:48:20 0.46 51.76 101.18
16:48:21 0.58 51.76 101.18
16:48:22 0.84 51.76 101.18
16:48:23 0.51 51.73 101.18
16:48:24 7.38 51.73 101.18
16:48:25 35.77 51.76 101.18
16:48:26 79.78 51.76 101.16
16:48:27 120.42 51.76 101.18
16:48:28 151.19 51.76 101.18
16:48:29 173.25 51.76 101.18
16:48:30 188.40 51.76 101.18
16:48:31 192.77 51.76 101.18
16:48:32 184.74 51.76 101.18
16:48:33 163.38 51.76 101.18
16:48:34 135.93 51.76 101.18
16:48:35 110.53 51.76 101.18
16:48:36 89.09 51.76 101.18
16:48:37 72.49 51.76 101.18
16:48:38 60.24 51.76 101.18
16:48:39 49.66 51.76 101.18
16:48:40 42.10 51.76 101.18
16:48:41 35.29 51.76 101.18
16:48:42 32.21 51.76 101.18
16:48:43 27.27 51.76 101.18
16:48:44 22.97 51.76 101.18
16:48:45 20.19 51.76 101.18
16:48:46 16.19 51.76 101.18
16:48:47 13.94 51.73 101.18
16:48:48 11.92 51.73 101.18
16:48:49 9.63 51.76 101.18
16:48:50 8.80 51.76 101.18
16:48:51 7.35 51.76 101.18
16:48:52 6.09 51.76 101.18
16:48:53 5.43 51.76 101.18
16:48:54 4.28 51.76 101.18
16:48:55 4.08 51.76 101.18
16:48:56 3.53 51.76 101.18
16:48:57 2.86 51.76 101.18
16:48:58 2.45 51.76 101.18
16:48:59 2.36 51.76 101.18
16:49:00 1.61 51.76 101.18
16:49:01 1.56 51.76 101.18
16:49:02 1.74 51.76 101.18
16:49:03 1.46 51.76 101.18
16:49:04 1.12 51.76 101.18
16:49:05 1.61 51.76 101.18
16:49:06 0.92 51.76 101.18
16:49:07 0.91 51.76 101.18
16:49:08 0.93 51.76 101.18
16:49:09 0.49 51.76 101.17
16:49:10 1.05 51.76 101.17
16:49:11 0.78 51.76 101.17
16:49:12 0.85 51.76 101.17
