"2022-03-16 at 09:16"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
09:17:36 31.36 51.73 101.68
09:17:37 32.52 51.76 101.68
09:17:38 31.45 51.76 101.68
09:17:39 30.60 51.76 101.68
09:17:40 28.77 51.76 101.68
09:17:41 25.64 51.73 101.68
09:17:42 23.42 51.73 101.68
09:17:43 20.15 51.73 101.68
09:17:44 17.89 51.73 101.68
09:17:45 15.50 51.73 101.68
09:17:46 14.00 51.73 101.66
09:17:47 11.75 51.73 101.68
09:17:48 11.03 51.73 101.68
09:17:49 9.72 51.73 101.68
09:17:50 8.33 51.73 101.68
09:17:51 7.80 51.73 101.66
09:17:52 6.51 51.73 101.68
09:17:53 5.81 51.73 101.68
09:17:54 5.58 51.73 101.68
09:17:55 4.41 51.73 101.68
09:17:56 4.11 51.73 101.68
09:17:57 3.50 51.73 101.68
09:17:58 3.39 51.73 101.68
09:17:59 2.98 51.73 101.68
09:18:00 2.42 51.76 101.66
09:18:01 2.33 51.76 101.68
09:18:02 2.49 51.76 101.66
09:18:03 1.74 51.73 101.68
09:18:04 1.58 51.73 101.68
09:18:05 1.95 51.73 101.68
09:18:06 1.28 51.73 101.66
09:18:07 0.94 51.73 101.68
09:18:08 1.54 51.73 101.67
09:18:09 0.89 51.73 101.65
09:18:10 1.18 51.73 101.68
09:18:11 0.89 51.73 101.68
09:18:12 1.34 51.73 101.68
09:18:13 0.58 51.76 101.68
09:18:14 0.53 51.76 101.68
09:18:15 0.59 51.76 101.68
09:18:16 1.01 51.73 101.68
09:18:17 0.67 51.73 101.68
09:18:18 0.40 51.73 101.68
09:18:19 0.47 51.73 101.68
09:18:20 0.55 51.73 101.70
09:18:21 1.02 51.73 101.70
09:18:22 0.50 51.73 101.68
09:18:23 0.93 51.76 101.68
09:18:24 0.59 51.76 101.68
09:18:25 0.75 51.76 101.68
09:18:26 0.51 51.76 101.68
09:18:27 0.58 51.73 101.68
09:18:28 0.38 51.73 101.68
09:18:29 0.39 51.73 101.68
09:18:31 0.87 51.73 101.66
09:18:32 0.71 51.73 101.68
09:18:33 0.51 51.73 101.66
09:18:34 0.43 51.73 101.65
09:18:35 1.11 51.73 101.67
09:18:36 2.94 51.73 101.68
09:18:37 5.82 51.73 101.67
09:18:38 10.19 51.73 101.67
09:18:39 14.72 51.73 101.65
09:18:40 18.85 51.76 101.68
09:18:41 23.10 51.73 101.68
09:18:42 24.27 51.73 101.68
09:18:43 27.38 51.73 101.68
09:18:44 29.86 51.73 101.68
09:18:45 31.76 51.73 101.68
09:18:46 31.81 51.73 101.66
09:18:47 32.12 51.73 101.68
09:18:48 30.56 51.73 101.68
09:18:49 28.67 51.73 101.68
09:18:50 25.86 51.73 101.68
09:18:51 23.39 51.73 101.66
09:18:52 20.55 51.73 101.68
09:18:53 17.91 51.73 101.68
09:18:54 15.83 51.73 101.68
09:18:55 13.37 51.73 101.68
09:18:56 12.21 51.73 101.68
09:18:57 10.42 51.73 101.68
09:18:58 8.73 51.73 101.68
09:18:59 8.37 51.73 101.68
09:19:00 6.90 51.73 101.68
09:19:01 6.04 51.73 101.68
09:19:02 4.90 51.73 101.68
09:19:03 5.13 51.73 101.68
09:19:04 3.85 51.73 101.68
09:19:05 4.27 51.73 101.68
09:19:06 2.94 51.73 101.66
09:19:07 2.69 51.73 101.66
09:19:08 2.59 51.73 101.68
09:19:09 2.40 51.73 101.68
09:19:10 2.22 51.73 101.68
09:19:11 1.61 51.73 101.68
09:19:12 1.57 51.73 101.68
09:19:13 1.65 51.73 101.68
09:19:14 1.36 51.73 101.68
09:19:15 1.08 51.73 101.68
09:19:16 1.48 51.76 101.66
09:19:17 1.17 51.73 101.68
09:19:18 1.00 51.73 101.68
09:19:19 0.72 51.73 101.66
09:19:20 0.83 51.73 101.68
09:19:21 0.82 51.73 101.68
09:19:22 0.89 51.73 101.68
09:19:23 1.11 51.73 101.66
09:19:24 0.46 51.73 101.66
09:19:25 0.61 51.73 101.66
09:19:26 0.26 51.73 101.68
09:19:27 1.01 51.73 101.68
09:19:28 0.14 51.73 101.68
09:19:29 0.57 51.73 101.68
09:19:30 0.64 51.73 101.66
09:19:31 0.57 51.73 101.70
09:19:32 0.83 51.73 101.70
09:19:33 0.54 51.73 101.68
09:19:34 0.30 51.73 101.65
09:19:35 0.32 51.73 101.67
09:19:36 0.03 51.73 101.67
09:19:37 0.45 51.73 101.68
09:19:38 0.29 51.76 101.68
09:19:39 0.63 51.76 101.67
09:19:40 0.53 51.76 101.67
09:19:41 0.23 51.73 101.68
09:19:42 0.65 51.73 101.68
09:19:44 0.37 51.73 101.68
09:19:45 0.40 51.73 101.68
09:19:46 1.04 51.73 101.68
09:19:47 1.79 51.73 101.68
09:19:48 4.22 51.73 101.68
09:19:49 8.30 51.76 101.68
09:19:50 12.61 51.73 101.66
09:19:51 17.30 51.73 101.68
09:19:52 20.98 51.73 101.68
09:19:53 24.33 51.73 101.66
09:19:54 27.37 51.73 101.68
09:19:55 29.81 51.73 101.66
09:19:56 31.54 51.73 101.68
09:19:57 31.73 51.73 101.68
09:19:58 31.77 51.73 101.66
09:19:59 30.54 51.73 101.68
09:20:00 28.25 51.76 101.68
09:20:01 25.54 51.73 101.68
09:20:02 22.94 51.73 101.68
09:20:03 19.93 51.73 101.68
09:20:04 17.87 51.73 101.68
09:20:05 15.35 51.73 101.68
09:20:06 13.62 51.73 101.68
09:20:07 11.97 51.73 101.68
09:20:08 10.45 51.73 101.68
09:20:09 9.09 51.73 101.68
09:20:10 7.74 51.73 101.68
09:20:11 6.68 51.73 101.68
09:20:12 6.28 51.76 101.66
09:20:13 5.47 51.73 101.68
09:20:14 4.39 51.73 101.66
09:20:15 4.20 51.73 101.68
09:20:16 3.83 51.73 101.68
09:20:17 3.52 51.73 101.68
09:20:18 3.19 51.73 101.68
09:20:19 2.59 51.73 101.68
09:20:20 2.45 51.76 101.68
09:20:21 1.92 51.76 101.68
09:20:22 2.22 51.73 101.68
09:20:23 1.81 51.73 101.68
09:20:24 1.68 51.73 101.68
09:20:25 1.44 51.73 101.68
09:20:26 1.18 51.73 101.68
09:20:27 1.20 51.73 101.68
09:20:28 0.93 51.76 101.68
09:20:29 1.23 51.73 101.66
09:20:30 1.08 51.73 101.66
09:20:31 1.21 51.73 101.68
09:20:32 0.84 51.73 101.68
09:20:33 0.92 51.73 101.66
09:20:34 0.96 51.73 101.68
09:20:35 0.50 51.76 101.68
09:20:36 0.73 51.73 101.68
09:20:37 0.54 51.73 101.68
09:20:38 0.79 51.73 101.68
09:20:39 0.85 51.73 101.68
09:20:40 0.85 51.73 101.68
09:20:41 0.71 51.73 101.68
09:20:42 0.53 51.73 101.68
09:20:43 0.65 51.73 101.68
09:20:44 0.53 51.73 101.66
09:20:45 0.86 51.73 101.68
09:20:46 0.39 51.73 101.68
09:20:47 0.64 51.73 101.66
09:20:48 0.64 51.73 101.68
09:20:49 0.24 51.76 101.68
09:20:50 0.65 51.73 101.68
09:20:51 0.33 51.73 101.68
09:20:52 0.61 51.73 101.68
09:20:53 0.46 51.76 101.68
09:20:54 0.52 51.73 101.68
09:20:56 0.72 51.73 101.66
09:20:57 0.49 51.73 101.68
09:20:58 0.35 51.73 101.68
09:20:59 0.44 51.76 101.66
09:21:00 0.50 51.73 101.68
09:21:01 0.27 51.73 101.68
09:21:02 0.59 51.73 101.66
09:21:03 0.44 51.73 101.68
09:21:04 0.71 51.73 101.68
09:21:05 0.36 51.73 101.66
09:21:06 0.36 51.73 101.68
09:21:07 0.68 51.73 101.68
09:21:08 1.04 51.76 101.68
09:21:09 0.29 51.73 101.68
09:21:10 0.65 51.73 101.66
09:21:11 0.52 51.73 101.68
09:21:12 0.56 51.73 101.68
09:21:13 0.25 51.73 101.66
09:21:14 0.70 51.73 101.68
09:21:15 0.31 51.73 101.68
09:21:16 0.81 51.73 101.68
09:21:17 0.77 51.73 101.68
09:21:18 0.57 51.73 101.68
09:21:19 0.56 51.76 101.68
09:21:20 0.89 51.76 101.68
09:21:21 0.34 51.76 101.66
09:21:22 0.32 51.73 101.66
09:21:23 0.65 51.73 101.68
09:21:24 0.38 51.73 101.68
09:21:25 0.42 51.73 101.66
09:21:26 0.52 51.73 101.68
09:21:27 0.63 51.73 101.68
09:21:28 0.32 51.73 101.66
09:21:29 0.63 51.73 101.68
09:21:30 0.72 51.73 101.66
09:21:31 0.63 51.73 101.66
09:21:32 0.00 51.73 101.66
09:21:33 0.65 51.73 101.68
09:21:34 0.33 51.73 101.68
09:21:35 0.69 51.73 101.66
09:21:36 0.36 51.73 101.68
09:21:37 0.83 51.76 101.68
09:21:38 0.42 51.76 101.68
09:21:39 0.76 51.73 101.68
09:21:40 0.43 51.73 101.68
09:21:41 0.62 51.73 101.68
09:21:42 0.34 51.73 101.66
09:21:43 0.48 51.73 101.68
09:21:44 0.68 51.73 101.68
09:21:45 0.41 51.73 101.68
09:21:46 0.49 51.73 101.68
09:21:47 0.49 51.73 101.66
09:21:48 0.81 51.73 101.68
09:21:49 0.82 51.73 101.68
09:21:50 0.60 51.73 101.66
09:21:51 0.70 51.73 101.66
09:21:52 0.39 51.73 101.68
09:21:53 0.61 51.73 101.68
09:21:54 0.99 51.73 101.68
09:21:55 0.64 51.73 101.68
09:21:56 0.56 51.73 101.68
09:21:57 0.26 51.73 101.68
09:21:58 0.10 51.73 101.66
09:21:59 0.67 51.73 101.70
09:22:00 0.33 51.73 101.70
09:22:01 0.50 51.73 101.68
09:22:02 0.60 51.73 101.66
09:22:03 0.41 51.76 101.68
09:22:04 0.39 51.76 101.68
09:22:05 0.46 51.73 101.68
09:22:06 0.62 51.73 101.68
09:22:07 0.25 51.73 101.68
09:22:09 0.69 51.73 101.68
09:22:10 0.62 51.73 101.68
09:22:11 0.72 51.73 101.68
09:22:12 0.47 51.73 101.66
09:22:13 1.23 51.73 101.68
09:22:14 6.62 51.73 101.66
09:22:15 21.50 51.73 101.66
09:22:16 44.87 51.73 101.68
09:22:17 72.27 51.73 101.68
09:22:18 99.65 51.73 101.68
09:22:19 112.88 51.73 101.66
09:22:20 135.29 51.73 101.68
09:22:21 155.18 51.76 101.66
09:22:22 171.58 51.73 101.68
09:22:23 184.98 51.73 101.68
09:22:24 192.79 51.73 101.68
09:22:25 195.18 51.73 101.68
09:22:26 191.09 51.73 101.68
09:22:27 180.53 51.73 101.68
09:22:28 166.36 51.76 101.68
09:22:29 149.64 51.76 101.66
09:22:30 132.22 51.73 101.66
09:22:31 116.08 51.73 101.68
09:22:32 101.91 51.73 101.68
09:22:33 88.08 51.73 101.68
09:22:34 76.93 51.73 101.68
09:22:35 67.26 51.73 101.68
09:22:36 57.94 51.73 101.68
09:22:37 51.04 51.73 101.66
09:22:38 44.38 51.73 101.68
09:22:39 38.17 51.73 101.68
09:22:40 33.50 51.73 101.68
09:22:41 29.57 51.73 101.68
09:22:42 25.33 51.73 101.68
09:22:43 22.45 51.73 101.68
09:22:44 19.34 51.73 101.68
09:22:45 17.01 51.76 101.68
09:22:46 14.81 51.73 101.68
09:22:47 12.53 51.73 101.68
09:22:48 11.52 51.76 101.68
09:22:49 10.11 51.76 101.68
09:22:50 8.63 51.76 101.68
09:22:51 7.70 51.73 101.68
09:22:52 6.87 51.73 101.68
09:22:53 5.85 51.73 101.68
09:22:54 5.19 51.73 101.68
09:22:55 4.99 51.73 101.68
09:22:56 4.06 51.73 101.68
09:22:57 3.53 51.73 101.66
09:22:58 3.57 51.73 101.68
09:22:59 2.86 51.73 101.66
09:23:00 2.60 51.73 101.66
09:23:01 2.73 51.73 101.68
09:23:02 1.77 51.76 101.68
09:23:03 2.27 51.76 101.68
09:23:04 1.68 51.73 101.66
09:23:05 1.66 51.73 101.68
09:23:06 1.26 51.73 101.68
09:23:07 1.61 51.73 101.68
09:23:08 1.45 51.73 101.68
09:23:09 1.29 51.73 101.68
09:23:10 1.35 51.73 101.68
09:23:11 0.95 51.76 101.68
09:23:12 1.11 51.73 101.68
09:23:13 0.92 51.73 101.68
09:23:14 1.00 51.73 101.66
09:23:15 0.35 51.73 101.68
09:23:16 0.92 51.73 101.68
09:23:17 1.08 51.76 101.68
09:23:18 0.79 51.73 101.68
09:23:19 0.44 51.73 101.68
09:23:21 1.13 51.73 101.68
09:23:22 0.88 51.73 101.68
09:23:23 0.53 51.73 101.66
09:23:24 0.42 51.73 101.68
09:23:25 1.03 51.73 101.68
09:23:26 0.36 51.73 101.70
09:23:27 0.96 51.73 101.69
09:23:28 0.28 51.73 101.68
09:23:29 0.73 51.73 101.68
09:23:30 0.58 51.73 101.68
09:23:31 0.47 51.73 101.66
09:23:32 0.40 51.73 101.66
09:23:33 0.90 51.73 101.68
09:23:34 0.82 51.73 101.68
09:23:35 0.47 51.73 101.68
09:23:36 0.74 51.73 101.66
09:23:37 0.67 51.73 101.66
09:23:38 0.41 51.73 101.66
09:23:39 0.83 51.73 101.66
09:23:40 3.59 51.73 101.68
09:23:41 13.11 51.76 101.68
09:23:42 33.81 51.76 101.68
09:23:43 60.31 51.76 101.66
09:23:44 88.51 51.73 101.68
09:23:45 114.55 51.73 101.66
09:23:46 137.77 51.73 101.68
09:23:47 157.36 51.73 101.68
09:23:48 174.47 51.73 101.68
09:23:49 187.27 51.73 101.66
09:23:50 194.65 51.73 101.66
09:23:51 197.14 51.73 101.68
09:23:52 192.59 51.73 101.66
09:23:53 181.74 51.73 101.68
09:23:54 166.89 51.73 101.68
09:23:55 149.66 51.76 101.68
09:23:56 132.73 51.73 101.68
09:23:57 115.93 51.73 101.66
09:23:58 101.50 51.73 101.68
09:23:59 88.52 51.73 101.68
09:24:00 76.92 51.73 101.68
09:24:01 67.04 51.73 101.68
09:24:02 58.41 51.76 101.68
09:24:03 50.66 51.76 101.68
09:24:04 44.17 51.73 101.68
09:24:05 38.36 51.73 101.66
09:24:06 33.28 51.76 101.68
09:24:07 31.62 51.76 101.66
09:24:08 27.13 51.73 101.66
09:24:09 23.85 51.73 101.68
09:24:10 20.83 51.73 101.68
09:24:11 18.05 51.73 101.66
09:24:12 15.87 51.73 101.68
09:24:13 13.60 51.73 101.68
09:24:14 12.33 51.73 101.68
09:24:15 10.48 51.73 101.68
09:24:16 9.28 51.73 101.68
09:24:17 8.12 51.73 101.68
09:24:18 7.54 51.73 101.66
09:24:19 6.16 51.73 101.66
09:24:20 5.48 51.73 101.68
09:24:21 5.01 51.73 101.66
09:24:22 4.43 51.73 101.66
09:24:23 3.89 51.73 101.68
09:24:24 3.74 51.73 101.68
09:24:25 3.29 51.73 101.68
09:24:26 3.31 51.76 101.68
09:24:27 2.40 51.73 101.68
09:24:28 2.65 51.73 101.68
09:24:29 2.07 51.76 101.66
09:24:30 2.06 51.73 101.68
09:24:31 1.91 51.73 101.68
09:24:33 1.65 51.73 101.66
09:24:34 1.23 51.76 101.66
09:24:35 1.37 51.73 101.68
09:24:36 1.09 51.73 101.68
09:24:37 1.58 51.73 101.68
09:24:38 0.72 51.73 101.68
09:24:39 1.14 51.73 101.68
09:24:40 1.36 51.73 101.66
09:24:41 0.80 51.73 101.68
09:24:42 1.26 51.73 101.68
09:24:43 0.90 51.73 101.66
09:24:44 0.57 51.73 101.68
09:24:45 1.07 51.76 101.68
09:24:46 0.98 51.76 101.68
09:24:47 1.20 51.76 101.68
09:24:48 0.50 51.76 101.68
09:24:49 0.72 51.73 101.68
09:24:50 0.14 51.73 101.68
09:24:51 0.92 51.73 101.68
09:24:52 0.79 51.73 101.68
09:24:53 0.69 51.73 101.66
09:24:54 0.75 51.73 101.70
09:24:55 0.23 51.73 101.71
09:24:56 0.97 51.73 101.68
09:24:57 0.58 51.73 101.68
09:24:58 0.49 51.73 101.68
09:24:59 0.99 51.76 101.66
09:25:00 0.43 51.76 101.68
09:25:01 0.74 51.73 101.68
09:25:02 0.84 51.73 101.68
09:25:03 0.57 51.73 101.66
09:25:04 0.36 51.73 101.68
09:25:05 0.59 51.73 101.66
09:25:06 0.44 51.73 101.68
09:25:07 0.49 51.73 101.68
09:25:08 2.45 51.73 101.68
09:25:09 11.35 51.73 101.68
09:25:10 29.21 51.73 101.68
09:25:11 55.44 51.73 101.70
09:25:12 83.32 51.73 101.68
09:25:13 110.95 51.73 101.68
09:25:14 134.53 51.73 101.66
09:25:15 154.41 51.73 101.68
09:25:16 171.74 51.73 101.68
09:25:17 185.48 51.73 101.68
09:25:18 194.24 51.73 101.66
09:25:19 197.56 51.73 101.70
09:25:20 194.18 51.73 101.68
09:25:21 183.80 51.73 101.68
09:25:22 169.72 51.73 101.68
09:25:23 153.67 51.73 101.68
09:25:24 135.59 51.73 101.70
09:25:25 119.03 51.73 101.70
09:25:26 104.20 51.73 101.70
09:25:27 90.35 51.73 101.68
09:25:28 78.64 51.73 101.68
09:25:29 68.77 51.76 101.68
09:25:30 59.77 51.76 101.68
09:25:31 51.60 51.73 101.68
09:25:32 45.22 51.73 101.68
09:25:33 39.37 51.73 101.68
09:25:34 34.23 51.73 101.66
09:25:35 30.04 51.73 101.68
09:25:36 25.92 51.73 101.66
09:25:37 22.68 51.73 101.67
09:25:38 20.00 51.73 101.68
09:25:39 17.34 51.76 101.68
09:25:40 15.17 51.76 101.66
09:25:41 12.93 51.76 101.68
09:25:42 11.42 51.73 101.70
09:25:43 10.29 51.73 101.67
09:25:44 8.91 51.73 101.70
09:25:46 7.62 51.73 101.70
09:25:47 7.39 51.76 101.68
09:25:48 6.10 51.73 101.68
09:25:49 5.07 51.73 101.70
09:25:50 5.20 51.76 101.70
09:25:51 4.23 51.73 101.68
09:25:52 4.30 51.73 101.68
09:25:53 3.62 51.76 101.68
09:25:54 3.05 51.76 101.67
09:25:55 2.89 51.73 101.70
09:25:56 1.97 51.73 101.68
09:25:57 2.28 51.73 101.68
09:25:58 2.15 51.73 101.70
09:25:59 1.83 51.73 101.67
09:26:00 1.90 51.73 101.67
09:26:01 1.65 51.73 101.70
09:26:02 1.79 51.73 101.70
09:26:03 1.52 51.73 101.70
09:26:04 1.38 51.73 101.67
09:26:05 1.29 51.73 101.70
09:26:06 1.38 51.73 101.67
09:26:07 1.05 51.73 101.70
09:26:08 1.05 51.73 101.67
09:26:09 1.14 51.73 101.67
09:26:10 1.03 51.73 101.67
09:26:11 0.82 51.73 101.70
09:26:12 0.62 51.73 101.70
09:26:13 1.17 51.73 101.67
09:26:14 0.81 51.73 101.70
09:26:15 1.12 51.73 101.70
09:26:16 1.02 51.76 101.70
09:26:17 0.82 51.73 101.70
09:26:18 0.56 51.73 101.70
09:26:19 0.67 51.73 101.70
09:26:20 0.77 51.76 101.70
09:26:21 0.50 51.76 101.67
09:26:22 0.59 51.73 101.67
09:26:23 0.63 51.73 101.70
09:26:24 1.06 51.73 101.70
09:26:25 0.58 51.73 101.67
09:26:26 0.13 51.73 101.67
09:26:27 0.64 51.73 101.70
09:26:28 0.75 51.73 101.70
09:26:29 0.65 51.73 101.70
09:26:30 0.92 51.73 101.70
09:26:31 0.28 51.73 101.70
09:26:32 0.88 51.73 101.70
09:26:33 0.13 51.73 101.70
09:26:34 0.88 51.76 101.67
09:26:35 0.64 51.76 101.70
09:26:36 0.69 51.76 101.70
09:26:37 0.52 51.73 101.70
09:26:38 0.92 51.73 101.70
09:26:39 0.94 51.76 101.70
09:26:40 0.51 51.73 101.70
09:26:41 0.19 51.73 101.70
09:26:42 0.36 51.73 101.68
09:26:43 0.41 51.73 101.68
09:26:44 0.57 51.73 101.70
09:26:45 0.81 51.73 101.70
09:26:46 0.81 51.73 101.70
09:26:47 0.11 51.73 101.70
09:26:48 0.66 51.73 101.70
09:26:49 0.80 51.73 101.70
09:26:50 0.84 51.73 101.70
09:26:51 0.75 51.76 101.67
09:26:52 0.29 51.76 101.70
09:26:53 0.80 51.73 101.70
09:26:54 0.59 51.73 101.70
09:26:55 0.28 51.73 101.67
09:26:56 0.39 51.73 101.70
09:26:58 0.70 51.73 101.70
09:26:59 0.61 51.76 101.70
09:27:00 0.18 51.76 101.70
09:27:01 1.04 51.73 101.67
09:27:02 0.63 51.73 101.70
09:27:03 0.35 51.73 101.67
09:27:04 0.44 51.73 101.70
09:27:05 0.48 51.73 101.67
09:27:06 0.61 51.76 101.70
09:27:07 0.37 51.73 101.70
09:27:08 0.44 51.73 101.70
09:27:09 0.58 51.73 101.67
09:27:10 0.56 51.73 101.70
09:27:11 0.53 51.73 101.67
09:27:12 0.83 51.73 101.70
09:27:13 0.39 51.73 101.70
09:27:14 0.24 51.73 101.70
09:27:15 1.00 51.73 101.67
09:27:16 0.37 51.73 101.70
09:27:17 0.98 51.73 101.70
09:27:18 0.38 51.76 101.70
09:27:19 0.46 51.73 101.70
09:27:20 0.24 51.73 101.70
09:27:21 0.17 51.73 101.70
09:27:22 0.30 51.73 101.70
09:27:23 0.84 51.76 101.70
09:27:24 0.41 51.73 101.70
09:27:25 0.32 51.73 101.70
09:27:26 0.43 51.73 101.70
09:27:27 0.21 51.73 101.70
09:27:28 0.77 51.73 101.70
09:27:29 0.66 51.76 101.70
09:27:30 0.91 51.76 101.70
09:27:31 0.70 51.73 101.70
09:27:32 0.48 51.73 101.67
09:27:33 0.32 51.73 101.67
09:27:34 0.37 51.76 101.70
09:27:35 0.47 51.76 101.67
09:27:36 0.54 51.76 101.67
09:27:37 0.78 51.73 101.70
09:27:38 0.97 51.73 101.70
09:27:39 0.30 51.73 101.67
09:27:40 0.28 51.73 101.70
09:27:41 0.69 51.73 101.67
09:27:42 0.49 51.73 101.67
09:27:43 0.45 51.73 101.67
09:27:44 1.02 51.76 101.70
09:27:45 0.80 51.73 101.67
09:27:46 0.22 51.73 101.67
09:27:47 0.41 51.73 101.70
09:27:48 0.50 51.73 101.70
09:27:49 0.41 51.73 101.67
09:27:50 0.39 51.73 101.70
09:27:51 0.33 51.73 101.69
09:27:52 0.44 51.73 101.71
09:27:53 0.54 51.73 101.70
09:27:54 0.49 51.73 101.67
09:27:55 0.25 51.73 101.70
09:27:56 0.51 51.73 101.67
09:27:57 0.71 51.76 101.70
09:27:58 0.69 51.73 101.67
09:27:59 0.02 51.73 101.67
09:28:00 0.56 51.73 101.70
09:28:01 0.59 51.76 101.67
09:28:02 0.30 51.76 101.70
09:28:03 0.39 51.76 101.67
09:28:04 1.16 51.73 101.67
09:28:05 7.62 51.73 101.70
09:28:06 28.15 51.76 101.70
09:28:07 66.69 51.76 101.70
09:28:08 116.69 51.73 101.70
09:28:09 168.01 51.73 101.70
09:28:11 215.50 51.73 101.70
09:28:12 257.77 51.73 101.70
09:28:13 292.85 51.73 101.67
09:28:14 322.36 51.76 101.70
09:28:15 344.63 51.73 101.70
09:28:16 358.43 51.73 101.70
09:28:17 360.37 51.73 101.70
09:28:18 349.10 51.73 101.67
09:28:19 328.14 51.73 101.67
09:28:20 298.91 51.73 101.70
09:28:21 267.21 51.73 101.70
09:28:22 236.10 51.73 101.67
09:28:23 206.30 51.73 101.70
09:28:24 180.03 51.73 101.70
09:28:25 155.87 51.73 101.70
09:28:26 135.41 51.73 101.70
09:28:27 117.97 51.73 101.67
09:28:28 102.83 51.76 101.67
09:28:29 89.91 51.76 101.70
09:28:30 78.23 51.73 101.70
09:28:31 67.65 51.73 101.67
09:28:32 59.68 51.73 101.70
09:28:33 51.22 51.73 101.70
09:28:34 45.83 51.73 101.67
09:28:35 39.28 51.73 101.70
09:28:36 35.00 51.73 101.70
09:28:37 30.18 51.73 101.67
09:28:38 26.84 51.73 101.67
09:28:39 25.09 51.73 101.70
09:28:40 22.06 51.73 101.70
09:28:41 19.36 51.73 101.70
09:28:42 16.84 51.73 101.67
09:28:43 15.10 51.73 101.70
09:28:44 13.36 51.73 101.70
09:28:45 11.88 51.76 101.67
09:28:46 10.91 51.76 101.70
09:28:47 9.33 51.76 101.70
09:28:48 8.24 51.76 101.70
09:28:49 7.82 51.76 101.70
09:28:50 6.81 51.76 101.67
09:28:51 6.44 51.73 101.70
09:28:52 5.67 51.73 101.70
09:28:53 5.09 51.73 101.70
09:28:54 4.94 51.73 101.70
09:28:55 4.27 51.73 101.70
09:28:56 3.96 51.73 101.70
09:28:57 3.80 51.73 101.67
09:28:58 3.41 51.73 101.70
09:28:59 3.32 51.73 101.70
09:29:00 2.90 51.73 101.70
09:29:01 2.82 51.73 101.70
09:29:02 2.86 51.73 101.70
09:29:03 2.75 51.76 101.70
09:29:04 2.54 51.73 101.67
09:29:05 2.36 51.73 101.70
09:29:06 2.59 51.73 101.70
09:29:07 2.17 51.76 101.70
09:29:08 2.38 51.73 101.70
09:29:09 1.95 51.73 101.67
09:29:10 2.15 51.76 101.70
09:29:11 2.17 51.76 101.70
09:29:12 2.15 51.73 101.70
09:29:13 1.80 51.73 101.70
09:29:14 1.79 51.73 101.67
09:29:15 2.03 51.73 101.70
09:29:16 1.75 51.73 101.70
09:29:17 2.15 51.76 101.70
09:29:18 1.85 51.76 101.70
09:29:19 1.64 51.76 101.70
09:29:20 1.71 51.73 101.67
