"2022-02-10 at 15:23"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
15:26:05 0.23 51.76 101.54
15:26:06 0.33 51.76 101.54
15:26:07 0.17 51.76 101.54
15:26:08 0.13 51.76 101.54
15:26:09 0.07 51.76 101.56
15:26:10 0.52 51.76 101.54
15:26:11 -0.25 51.76 101.56
15:26:12 0.30 51.76 101.56
15:26:13 0.13 51.76 101.56
15:26:14 -0.26 51.76 101.54
15:26:15 -0.05 51.76 101.56
15:26:16 0.26 51.76 101.54
15:26:17 0.06 51.76 101.54
15:26:18 0.05 51.76 101.54
15:26:19 0.20 51.76 101.56
15:26:20 0.08 51.76 101.54
15:26:21 0.31 51.76 101.54
15:26:22 0.40 51.76 101.56
15:26:23 -0.35 51.76 101.54
15:26:24 0.48 51.76 101.54
15:26:25 0.12 51.76 101.54
15:26:26 0.14 51.76 101.54
15:26:27 0.21 51.76 101.54
15:26:28 0.11 51.76 101.54
15:26:29 0.11 51.76 101.54
15:26:30 0.12 51.76 101.54
15:26:31 -0.02 51.76 101.54
15:26:32 0.07 51.76 101.54
15:26:33 -0.21 51.76 101.56
15:26:34 0.06 51.76 101.56
15:26:35 0.09 51.76 101.56
15:26:36 0.07 51.76 101.54
15:26:37 -0.01 51.76 101.54
15:26:38 0.10 51.76 101.56
15:26:39 0.00 51.76 101.54
15:26:40 0.21 51.76 101.54
15:26:41 -0.08 51.76 101.56
15:26:42 -0.09 51.76 101.56
15:26:43 0.20 51.76 101.54
15:26:44 -0.05 51.76 101.56
15:26:45 -0.13 51.76 101.54
15:26:46 0.04 51.76 101.54
15:26:47 0.14 51.76 101.54
15:26:48 -0.19 51.76 101.54
15:26:49 -0.10 51.76 101.54
15:26:50 0.19 51.76 101.54
15:26:51 0.25 51.76 101.56
15:26:52 -0.10 51.76 101.54
15:26:53 -0.05 51.76 101.54
15:26:54 0.04 51.76 101.54
15:26:55 -0.13 51.76 101.54
15:26:56 0.25 51.76 101.56
15:26:57 0.23 51.76 101.54
15:26:58 0.35 51.76 101.54
15:26:59 0.30 51.76 101.54
15:27:00 -0.43 51.76 101.54
15:27:01 -0.02 51.76 101.54
15:27:02 0.60 51.76 101.54
15:27:03 -0.30 51.76 101.56
15:27:04 0.18 51.76 101.56
15:27:06 -0.24 51.76 101.56
15:27:07 0.24 51.78 101.54
15:27:08 0.38 51.76 101.54
15:27:09 0.17 51.76 101.54
15:27:10 -0.24 51.76 101.54
15:27:11 0.03 51.76 101.54
15:27:12 0.33 51.78 101.54
15:27:13 0.16 51.76 101.54
15:27:14 0.39 51.76 101.56
15:27:15 0.17 51.76 101.54
15:27:16 -0.40 51.76 101.54
15:27:17 0.36 51.78 101.54
15:27:18 -0.04 51.76 101.54
15:27:19 -0.10 51.76 101.54
15:27:20 0.26 51.76 101.56
15:27:21 0.26 51.76 101.54
15:27:22 -0.06 51.76 101.54
15:27:23 0.11 51.76 101.54
15:27:24 0.43 51.76 101.54
15:27:25 0.31 51.78 101.56
15:27:26 -0.09 51.76 101.54
15:27:27 -0.01 51.76 101.54
15:27:28 0.33 51.76 101.56
15:27:29 -0.17 51.76 101.54
15:27:30 0.04 51.76 101.54
15:27:31 0.22 51.76 101.54
15:27:32 0.17 51.76 101.56
15:27:33 -0.08 51.76 101.54
15:27:34 0.13 51.76 101.54
15:27:35 0.20 51.76 101.54
15:27:36 -0.16 51.76 101.54
15:27:37 0.50 51.76 101.54
15:27:38 -0.06 51.76 101.54
15:27:39 -0.01 51.76 101.54
15:27:40 0.36 51.76 101.54
15:27:41 0.22 51.76 101.54
15:27:42 -0.01 51.78 101.54
15:27:43 -0.08 51.76 101.54
15:27:44 0.30 51.76 101.54
15:27:45 0.04 51.76 101.54
15:27:46 0.62 51.76 101.54
15:27:47 0.03 51.76 101.56
15:27:48 0.02 51.76 101.54
15:27:49 -0.28 51.76 101.54
15:27:50 0.48 51.76 101.54
15:27:51 -0.15 51.76 101.56
15:27:52 -0.04 51.76 101.54
15:27:53 0.42 51.76 101.54
15:27:54 -0.37 51.76 101.54
15:27:55 0.26 51.76 101.54
15:27:56 0.24 51.76 101.56
15:27:57 0.06 51.76 101.54
15:27:58 0.42 51.76 101.56
15:27:59 -0.03 51.76 101.54
15:28:00 0.26 51.76 101.54
15:28:01 0.21 51.76 101.54
15:28:02 0.30 51.76 101.56
15:28:03 0.16 51.76 101.56
15:28:04 0.08 51.76 101.56
15:28:05 0.12 51.76 101.56
15:28:06 0.10 51.76 101.54
15:28:07 0.31 51.78 101.54
15:28:08 0.07 51.76 101.54
15:28:09 0.18 51.76 101.54
15:28:10 0.29 51.76 101.54
15:28:11 0.21 51.76 101.54
15:28:12 0.18 51.76 101.54
15:28:13 0.03 51.76 101.54
15:28:14 -0.35 51.76 101.56
15:28:15 0.28 51.76 101.54
15:28:16 0.12 51.76 101.56
15:28:18 0.16 51.76 101.56
15:28:19 -0.32 51.76 101.54
15:28:20 -0.33 51.76 101.54
15:28:21 0.29 51.76 101.54
15:28:22 0.13 51.76 101.56
15:28:23 0.32 51.76 101.54
15:28:24 -0.04 51.76 101.56
15:28:25 0.18 51.76 101.54
15:28:26 -0.01 51.76 101.54
15:28:27 0.20 51.78 101.54
15:28:28 0.11 51.76 101.54
15:28:29 0.19 51.76 101.54
15:28:30 0.16 51.76 101.54
15:28:31 -0.07 51.76 101.54
15:28:32 0.34 51.78 101.54
15:28:33 0.03 51.78 101.56
15:28:34 0.04 51.76 101.56
15:28:35 0.36 51.76 101.54
15:28:36 0.19 51.76 101.54
15:28:37 0.02 51.76 101.56
15:28:38 0.18 51.76 101.54
15:28:39 0.51 51.76 101.54
15:28:40 0.38 51.76 101.56
15:28:41 0.18 51.76 101.54
15:28:42 0.03 51.76 101.54
15:28:43 -0.12 51.78 101.56
15:28:44 0.25 51.76 101.56
15:28:45 0.02 51.76 101.54
15:28:46 0.39 51.76 101.54
15:28:47 -0.05 51.76 101.54
15:28:48 0.16 51.76 101.54
15:28:49 0.09 51.76 101.54
15:28:50 0.05 51.76 101.54
15:28:51 0.41 51.76 101.54
15:28:52 -0.19 51.76 101.54
15:28:53 0.27 51.76 101.54
15:28:54 0.44 51.76 101.54
15:28:55 0.10 51.76 101.54
15:28:56 0.25 51.76 101.54
15:28:57 -0.17 51.76 101.54
15:28:58 0.18 51.76 101.54
15:28:59 0.27 51.78 101.56
15:29:00 0.45 51.76 101.56
15:29:01 0.29 51.76 101.54
15:29:02 0.23 51.76 101.54
15:29:03 -0.03 51.76 101.56
15:29:04 0.00 51.76 101.56
15:29:05 0.64 51.76 101.56
15:29:06 -0.13 51.78 101.54
15:29:07 0.22 51.76 101.56
15:29:08 0.26 51.76 101.54
15:29:09 0.07 51.78 101.56
15:29:10 -0.24 51.78 101.54
15:29:11 0.11 51.76 101.54
15:29:12 0.15 51.76 101.54
15:29:13 0.44 51.76 101.54
15:29:14 0.27 51.76 101.56
15:29:15 0.40 51.76 101.56
15:29:16 0.24 51.76 101.54
15:29:17 -0.04 51.76 101.56
15:29:18 0.01 51.76 101.56
15:29:19 0.27 51.76 101.54
15:29:20 0.21 51.76 101.54
15:29:21 0.15 51.76 101.54
15:29:22 0.18 51.76 101.54
15:29:23 -0.07 51.76 101.54
15:29:24 -0.06 51.76 101.54
15:29:25 0.05 51.76 101.54
15:29:26 -0.27 51.76 101.56
15:29:27 0.27 51.76 101.54
15:29:28 0.12 51.76 101.54
15:29:29 0.20 51.76 101.56
15:29:31 0.15 51.76 101.54
15:29:32 0.22 51.76 101.56
15:29:33 0.05 51.76 101.56
15:29:34 0.17 51.76 101.54
15:29:35 -0.09 51.76 101.54
15:29:36 -0.15 51.76 101.54
15:29:37 0.40 51.76 101.54
15:29:38 0.29 51.76 101.54
15:29:39 0.31 51.76 101.56
15:29:40 -0.00 51.76 101.56
15:29:41 0.15 51.76 101.54
15:29:42 0.28 51.76 101.54
15:29:43 0.17 51.76 101.56
15:29:44 0.05 51.76 101.56
15:29:45 0.17 51.76 101.54
15:29:46 -0.19 51.76 101.54
15:29:47 0.26 51.76 101.54
15:29:48 0.02 51.76 101.54
15:29:49 0.34 51.76 101.54
15:29:50 0.25 51.76 101.56
15:29:51 0.32 51.76 101.56
15:29:52 -0.00 51.76 101.54
15:29:53 0.35 51.78 101.54
15:29:54 0.04 51.76 101.54
15:29:55 0.30 51.76 101.54
15:29:56 -0.23 51.76 101.54
15:29:57 0.64 51.76 101.54
15:29:58 0.21 51.76 101.54
15:29:59 0.10 51.76 101.54
15:30:00 0.05 51.76 101.54
15:30:01 0.46 51.76 101.54
15:30:02 -0.32 51.76 101.54
15:30:03 0.25 51.76 101.54
15:30:04 0.01 51.76 101.54
15:30:05 0.30 51.76 101.54
15:30:06 0.21 51.76 101.54
15:30:07 0.22 51.76 101.54
15:30:08 0.13 51.76 101.54
15:30:09 0.14 51.76 101.54
15:30:10 -0.23 51.76 101.56
15:30:11 0.31 51.76 101.54
15:30:12 0.14 51.76 101.54
15:30:13 0.39 51.76 101.56
15:30:14 0.04 51.76 101.54
15:30:15 0.21 51.76 101.54
15:30:16 0.05 51.76 101.54
15:30:17 0.22 51.76 101.54
15:30:18 0.46 51.76 101.56
15:30:19 0.06 51.76 101.54
15:30:20 0.22 51.76 101.54
15:30:21 0.23 51.76 101.54
15:30:22 0.21 51.76 101.54
15:30:23 -0.24 51.76 101.54
15:30:24 0.28 51.76 101.56
15:30:25 0.39 51.76 101.54
15:30:26 0.48 51.76 101.56
15:30:27 0.06 51.76 101.54
15:30:28 0.16 51.76 101.54
15:30:29 0.18 51.76 101.56
15:30:30 0.19 51.76 101.54
15:30:31 0.07 51.76 101.54
15:30:32 0.17 51.76 101.56
15:30:33 0.43 51.78 101.54
15:30:34 -0.02 51.76 101.56
15:30:35 0.28 51.76 101.56
15:30:36 0.20 51.78 101.54
15:30:37 -0.05 51.78 101.54
15:30:38 0.30 51.76 101.54
15:30:39 0.15 51.76 101.54
15:30:40 0.17 51.76 101.56
15:30:41 0.35 51.78 101.56
15:30:43 0.34 51.78 101.54
15:30:44 0.00 51.78 101.54
15:30:45 0.32 51.76 101.54
15:30:46 0.51 51.76 101.54
15:30:47 0.03 51.76 101.54
15:30:48 0.12 51.76 101.54
15:30:49 0.09 51.76 101.56
15:30:50 0.39 51.76 101.54
15:30:51 0.15 51.76 101.54
15:30:52 0.50 51.76 101.54
15:30:53 0.01 51.76 101.54
15:30:54 0.19 51.76 101.56
15:30:55 0.15 51.76 101.54
15:30:56 0.10 51.76 101.54
15:30:57 0.55 51.76 101.54
15:30:58 0.09 51.76 101.54
15:30:59 -0.02 51.76 101.56
15:31:00 0.47 51.76 101.54
15:31:01 0.10 51.76 101.56
15:31:02 -0.05 51.76 101.56
15:31:03 0.21 51.76 101.54
15:31:04 -0.01 51.76 101.54
15:31:05 0.13 51.76 101.56
15:31:06 -0.01 51.76 101.54
15:31:07 0.27 51.76 101.56
15:31:08 0.10 51.76 101.54
15:31:09 0.04 51.76 101.54
15:31:10 0.02 51.76 101.54
15:31:11 0.12 51.76 101.54
15:31:12 0.41 51.76 101.54
15:31:13 -0.16 51.76 101.56
15:31:14 0.26 51.76 101.56
15:31:15 0.18 51.76 101.54
15:31:16 -0.35 51.76 101.56
15:31:17 0.31 51.76 101.56
15:31:18 0.06 51.76 101.54
15:31:19 0.39 51.76 101.56
15:31:20 -0.05 51.76 101.54
15:31:21 0.03 51.76 101.54
15:31:22 -0.04 51.76 101.54
15:31:23 0.36 51.76 101.54
15:31:24 -0.47 51.76 101.56
15:31:25 0.41 51.76 101.56
15:31:26 0.31 51.76 101.54
15:31:27 0.01 51.76 101.54
15:31:28 0.02 51.78 101.54
15:31:29 0.48 51.76 101.56
15:31:30 -0.12 51.76 101.54
15:31:31 0.05 51.76 101.54
15:31:32 0.46 51.76 101.54
15:31:33 -0.08 51.76 101.56
15:31:34 0.39 51.76 101.54
15:31:35 -0.05 51.76 101.54
15:31:36 -0.11 51.76 101.54
15:31:37 0.21 51.76 101.54
15:31:38 -0.15 51.76 101.56
15:31:39 0.40 51.76 101.54
15:31:40 -0.03 51.76 101.54
15:31:41 0.53 51.76 101.54
15:31:42 -0.02 51.76 101.54
15:31:43 -0.03 51.76 101.56
15:31:44 0.14 51.76 101.54
15:31:45 -0.13 51.76 101.54
15:31:46 0.03 51.76 101.54
15:31:47 -0.03 51.76 101.54
15:31:48 0.04 51.76 101.56
15:31:49 -0.34 51.76 101.56
15:31:50 0.38 51.76 101.54
15:31:51 0.04 51.76 101.56
15:31:52 0.34 51.76 101.54
15:31:53 0.37 51.76 101.56
15:31:54 -0.01 51.76 101.54
15:31:56 0.15 51.76 101.54
15:31:57 0.16 51.76 101.54
15:31:58 0.25 51.76 101.54
15:31:59 0.11 51.76 101.54
15:32:00 -0.23 51.76 101.54
15:32:01 -0.06 51.76 101.56
15:32:02 0.55 51.76 101.54
15:32:03 0.02 51.76 101.54
15:32:04 0.29 51.76 101.54
15:32:05 -0.11 51.76 101.54
15:32:06 0.17 51.76 101.54
15:32:07 0.25 51.76 101.56
15:32:08 -0.19 51.76 101.54
15:32:09 0.01 51.76 101.56
15:32:10 0.29 51.76 101.56
15:32:11 0.28 51.76 101.56
15:32:12 -0.01 51.76 101.54
15:32:13 0.47 51.76 101.54
15:32:14 0.61 51.76 101.56
15:32:15 0.07 51.76 101.54
15:32:16 -0.20 51.76 101.54
15:32:17 0.17 51.78 101.54
15:32:18 0.36 51.78 101.54
15:32:19 -0.38 51.76 101.56
15:32:20 0.01 51.76 101.56
15:32:21 0.39 51.76 101.56
15:32:22 0.16 51.76 101.54
15:32:23 0.31 51.76 101.56
15:32:24 0.03 51.76 101.54
15:32:25 0.20 51.76 101.54
15:32:26 0.40 51.76 101.54
15:32:27 0.53 51.76 101.54
15:32:28 0.22 51.76 101.56
15:32:29 0.08 51.76 101.54
15:32:30 0.48 51.76 101.56
15:32:31 0.30 51.76 101.56
15:32:32 0.11 51.76 101.54
15:32:33 -0.05 51.76 101.54
15:32:34 0.23 51.76 101.54
15:32:35 0.35 51.76 101.54
15:32:36 0.14 51.76 101.54
15:32:37 0.00 51.76 101.56
15:32:38 0.13 51.76 101.54
15:32:39 0.54 51.76 101.56
15:32:40 0.04 51.76 101.54
15:32:41 0.31 51.76 101.56
15:32:42 -0.11 51.76 101.54
15:32:43 0.49 51.76 101.56
15:32:44 0.17 51.76 101.54
15:32:45 0.03 51.76 101.54
15:32:46 -0.26 51.76 101.54
15:32:47 0.25 51.76 101.56
15:32:48 -0.22 51.76 101.54
15:32:49 0.18 51.76 101.56
15:32:50 0.31 51.76 101.54
15:32:51 -0.15 51.76 101.54
15:32:52 0.19 51.76 101.54
15:32:53 0.27 51.76 101.54
15:32:54 0.16 51.76 101.56
15:32:55 -0.16 51.76 101.54
15:32:56 0.58 51.76 101.56
15:32:57 0.11 51.76 101.54
15:32:58 0.05 51.76 101.54
15:32:59 0.12 51.76 101.54
15:33:00 0.12 51.76 101.56
15:33:01 0.20 51.76 101.54
15:33:02 -0.07 51.76 101.54
15:33:03 0.04 51.76 101.54
15:33:04 0.43 51.76 101.54
15:33:05 0.18 51.76 101.54
15:33:06 -0.11 51.76 101.54
15:33:08 0.37 51.76 101.54
15:33:09 0.02 51.76 101.56
15:33:10 0.17 51.78 101.54
15:33:11 0.41 51.76 101.54
15:33:12 -0.16 51.76 101.54
15:33:13 0.53 51.76 101.54
15:33:14 0.22 51.76 101.54
15:33:15 0.10 51.76 101.56
15:33:16 -0.06 51.76 101.56
15:33:17 0.75 51.76 101.54
15:33:18 -0.10 51.76 101.56
15:33:19 0.41 51.76 101.54
15:33:20 0.02 51.76 101.56
15:33:21 -0.19 51.76 101.54
15:33:22 -0.11 51.76 101.54
15:33:23 0.28 51.76 101.54
15:33:24 0.15 51.76 101.54
15:33:25 0.03 51.78 101.56
15:33:26 0.31 51.76 101.54
15:33:27 -0.06 51.76 101.54
15:33:28 -0.07 51.76 101.54
15:33:29 -0.02 51.76 101.54
15:33:30 -0.17 51.76 101.54
15:33:31 0.35 51.76 101.54
15:33:32 0.31 51.78 101.54
15:33:33 -0.08 51.76 101.56
15:33:34 0.29 51.76 101.56
15:33:35 -0.44 51.76 101.54
15:33:36 0.77 51.76 101.54
15:33:37 -0.31 51.76 101.56
15:33:38 -0.03 51.76 101.56
15:33:39 0.32 51.76 101.54
15:33:40 0.36 51.76 101.54
15:33:41 0.17 51.76 101.54
15:33:42 0.08 51.76 101.54
15:33:43 0.14 51.76 101.54
15:33:44 0.27 51.76 101.54
15:33:45 0.10 51.76 101.54
15:33:46 0.07 51.76 101.54
15:33:47 0.41 51.76 101.56
15:33:48 -0.08 51.76 101.56
15:33:49 0.08 51.76 101.54
15:33:50 0.21 51.76 101.54
15:33:51 0.07 51.76 101.54
15:33:52 0.18 51.76 101.54
15:33:53 -0.24 51.76 101.54
15:33:54 0.13 51.76 101.54
15:33:55 0.15 51.76 101.54
15:33:56 0.02 51.76 101.56
15:33:57 0.03 51.76 101.54
15:33:58 0.21 51.76 101.54
15:33:59 -0.13 51.76 101.54
15:34:00 0.74 51.76 101.56
15:34:01 0.24 51.76 101.56
15:34:02 0.16 51.76 101.54
15:34:03 0.12 51.76 101.54
15:34:04 0.21 51.76 101.54
15:34:05 -0.21 51.76 101.54
15:34:06 0.58 51.76 101.54
15:34:07 -0.02 51.76 101.54
15:34:08 0.10 51.76 101.54
15:34:09 0.49 51.76 101.54
15:34:10 0.57 51.78 101.56
15:34:11 0.27 51.78 101.54
15:34:12 0.17 51.78 101.54
15:34:13 -0.05 51.76 101.54
15:34:14 0.13 51.76 101.54
15:34:15 0.24 51.76 101.56
15:34:16 0.46 51.76 101.56
15:34:17 0.32 51.76 101.54
15:34:18 0.13 51.76 101.54
15:34:20 0.41 51.76 101.54
15:34:21 -0.04 51.76 101.56
15:34:22 0.11 51.76 101.54
15:34:23 0.66 51.78 101.52
15:34:24 0.02 51.76 101.55
15:34:25 0.19 51.76 101.56
15:34:26 0.06 51.76 101.56
15:34:27 -0.01 51.76 101.54
15:34:28 0.19 51.76 101.54
15:34:29 0.13 51.76 101.54
15:34:30 -0.01 51.76 101.54
15:34:31 0.31 51.76 101.54
15:34:32 -0.23 51.76 101.54
15:34:33 0.12 51.78 101.54
15:34:34 0.14 51.76 101.54
15:34:35 0.38 51.76 101.54
15:34:36 0.23 51.76 101.56
15:34:37 -0.04 51.76 101.54
15:34:38 0.42 51.76 101.54
15:34:39 0.26 51.78 101.56
15:34:40 0.41 51.76 101.56
15:34:41 0.39 51.76 101.54
15:34:42 0.28 51.76 101.56
15:34:43 0.07 51.76 101.56
15:34:44 0.19 51.76 101.54
15:34:45 0.17 51.76 101.56
15:34:46 0.21 51.76 101.54
15:34:47 0.48 51.76 101.54
15:34:48 0.47 51.78 101.54
15:34:49 -0.10 51.76 101.56
15:34:50 0.45 51.76 101.54
15:34:51 -0.04 51.76 101.54
15:34:52 0.10 51.76 101.56
15:34:53 0.23 51.76 101.54
15:34:54 0.04 51.76 101.56
15:34:55 0.14 51.76 101.54
15:34:56 0.47 51.76 101.54
15:34:57 -0.24 51.76 101.52
15:34:58 0.16 51.76 101.52
15:34:59 0.05 51.76 101.54
15:35:00 -0.04 51.76 101.56
15:35:01 0.33 51.76 101.55
15:35:02 0.37 51.76 101.52
15:35:03 -0.19 51.76 101.52
15:35:04 0.02 51.76 101.52
15:35:05 0.68 51.76 101.54
15:35:06 0.07 51.76 101.54
15:35:07 0.26 51.76 101.54
15:35:08 0.30 51.76 101.56
15:35:09 0.30 51.76 101.54
15:35:10 -0.23 51.76 101.54
15:35:11 0.37 51.76 101.54
15:35:12 0.38 51.76 101.56
15:35:13 -0.10 51.76 101.56
15:35:14 -0.31 51.76 101.56
15:35:15 0.29 51.78 101.56
15:35:16 0.26 51.76 101.56
15:35:17 0.26 51.76 101.54
15:35:18 0.05 51.76 101.56
15:35:19 0.04 51.76 101.54
15:35:20 0.04 51.76 101.54
15:35:21 0.41 51.76 101.54
15:35:22 -0.04 51.76 101.54
15:35:23 0.09 51.78 101.56
15:35:24 0.21 51.76 101.54
15:35:25 0.42 51.76 101.56
15:35:26 0.49 51.76 101.54
15:35:27 0.24 51.76 101.56
15:35:28 0.04 51.76 101.56
15:35:29 0.36 51.78 101.54
15:35:30 0.15 51.78 101.54
15:35:31 0.37 51.78 101.54
15:35:33 0.38 51.76 101.56
15:35:34 -0.06 51.76 101.56
15:35:35 0.22 51.76 101.56
15:35:36 -0.09 51.76 101.54
15:35:37 0.58 51.76 101.54
15:35:38 0.04 51.76 101.56
15:35:39 0.14 51.76 101.56
15:35:40 -0.02 51.76 101.54
15:35:41 0.05 51.76 101.55
15:35:42 0.45 51.76 101.55
15:35:43 -0.02 51.76 101.54
15:35:44 -0.02 51.76 101.54
15:35:45 0.22 51.76 101.54
15:35:46 -0.06 51.76 101.56
15:35:47 -0.17 51.76 101.56
15:35:48 0.57 51.76 101.54
15:35:49 0.10 51.76 101.54
15:35:50 0.35 51.76 101.54
15:35:51 -0.32 51.76 101.54
15:35:52 0.32 51.76 101.56
15:35:53 0.30 51.76 101.54
15:35:54 0.00 51.76 101.56
15:35:55 -0.07 51.76 101.54
15:35:56 0.19 51.76 101.56
15:35:57 0.51 51.76 101.52
15:35:58 -0.16 51.76 101.52
15:35:59 -0.17 51.76 101.54
15:36:00 0.23 51.76 101.54
15:36:01 0.02 51.76 101.56
15:36:02 0.30 51.76 101.52
15:36:03 -0.08 51.76 101.52
15:36:04 0.46 51.76 101.52
15:36:05 0.01 51.76 101.56
15:36:06 0.33 51.76 101.54
15:36:07 0.01 51.76 101.54
15:36:08 0.40 51.76 101.56
15:36:09 -0.33 51.76 101.54
15:36:10 0.15 51.76 101.54
15:36:11 0.28 51.76 101.56
15:36:12 0.30 51.76 101.56
15:36:13 0.45 51.76 101.54
15:36:14 0.01 51.76 101.56
15:36:15 0.21 51.76 101.54
15:36:16 0.30 51.76 101.54
15:36:17 0.12 51.76 101.56
15:36:18 -0.10 51.76 101.56
15:36:19 -0.13 51.76 101.56
15:36:20 0.29 51.76 101.56
15:36:21 0.45 51.76 101.54
15:36:22 -0.09 51.76 101.54
15:36:23 -0.06 51.76 101.54
15:36:24 0.39 51.76 101.56
15:36:25 0.17 51.76 101.54
15:36:26 0.24 51.76 101.54
15:36:27 -0.13 51.76 101.52
15:36:28 0.41 51.76 101.55
15:36:29 0.56 51.76 101.54
15:36:30 0.03 51.76 101.54
15:36:31 0.32 51.76 101.56
15:36:32 0.23 51.76 101.54
15:36:33 0.17 51.76 101.52
15:36:34 0.10 51.76 101.55
15:36:35 0.09 51.76 101.52
15:36:36 0.01 51.76 101.54
15:36:37 0.29 51.76 101.54
15:36:38 0.30 51.76 101.56
15:36:39 -0.13 51.76 101.54
