"2022-02-18 at 15:21"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
15:23:53 -0.45 51.73 102.01
15:23:54 -0.62 51.73 102.01
15:23:55 -0.29 51.73 102.01
15:23:56 -0.70 51.73 102.01
15:23:57 -0.33 51.73 102.01
15:23:58 -0.51 51.73 102.01
15:23:59 -0.38 51.73 102.01
15:24:00 -0.61 51.73 102.01
15:24:01 -0.21 51.73 102.01
15:24:02 -0.61 51.73 102.01
15:24:03 -0.36 51.73 102.01
15:24:04 -0.56 51.73 102.01
15:24:05 -0.60 51.73 102.01
15:24:06 -0.18 51.73 102.01
15:24:07 -0.02 51.73 102.01
15:24:08 -0.53 51.73 102.01
15:24:09 -0.32 51.73 102.01
15:24:10 -0.22 51.73 102.01
15:24:11 -0.25 51.73 102.01
15:24:12 -0.21 51.73 102.01
15:24:13 0.03 51.73 102.01
15:24:14 0.24 51.73 102.01
15:24:15 0.12 51.73 102.01
15:24:16 -0.08 51.73 102.01
15:24:17 0.12 51.73 102.01
15:24:18 0.51 51.73 102.01
15:24:19 0.10 51.73 102.01
15:24:20 0.37 51.73 102.01
15:24:21 0.29 51.73 102.01
15:24:22 0.24 51.73 102.01
15:24:23 0.14 51.73 102.01
15:24:24 0.31 51.73 102.01
15:24:25 0.64 51.73 102.01
15:24:26 0.67 51.73 102.01
15:24:27 0.59 51.73 102.01
15:24:28 0.41 51.73 102.01
15:24:29 0.61 51.73 102.01
15:24:30 0.67 51.73 102.01
15:24:31 0.69 51.73 102.01
15:24:32 0.32 51.73 102.01
15:24:33 0.83 51.73 102.01
15:24:34 0.59 51.73 102.01
15:24:35 0.68 51.73 102.01
15:24:36 1.08 51.73 102.01
15:24:38 0.45 51.73 101.98
15:24:39 1.11 51.73 102.01
15:24:40 0.86 51.73 102.01
15:24:41 1.19 51.73 102.01
15:24:42 0.99 51.73 102.01
15:24:43 1.08 51.73 102.01
15:24:44 0.94 51.73 102.01
15:24:45 1.37 51.73 102.01
15:24:46 0.93 51.73 102.01
15:24:47 1.39 51.73 102.01
15:24:48 1.03 51.73 102.01
15:24:49 1.08 51.73 102.01
15:24:50 0.73 51.73 102.01
15:24:51 0.97 51.73 102.01
15:24:52 1.16 51.73 102.01
15:24:53 1.32 51.76 102.01
15:24:54 0.86 51.73 102.01
15:24:55 1.22 51.73 102.01
15:24:56 1.30 51.76 102.01
15:24:57 1.04 51.73 102.01
15:24:58 1.05 51.73 102.01
15:24:59 1.26 51.76 102.01
15:25:00 1.22 51.76 102.01
15:25:01 1.08 51.73 102.01
15:25:02 1.39 51.73 102.01
15:25:03 1.38 51.76 102.01
15:25:04 1.47 51.76 102.01
15:25:05 0.81 51.76 102.01
15:25:06 1.25 51.76 102.01
15:25:07 0.71 51.76 102.01
15:25:08 1.36 51.76 102.01
15:25:09 1.13 51.76 102.01
15:25:10 1.22 51.73 102.01
15:25:11 0.92 51.73 102.01
15:25:12 1.26 51.76 102.01
15:25:13 1.48 51.76 102.01
15:25:14 0.83 51.76 102.01
15:25:15 0.90 51.76 101.98
15:25:16 0.93 51.76 102.01
15:25:17 0.92 51.76 102.01
15:25:18 1.47 51.76 102.01
15:25:19 0.57 51.76 102.01
15:25:20 1.42 51.76 102.01
15:25:21 1.26 51.76 102.01
15:25:22 0.96 51.76 102.01
15:25:23 1.13 51.76 101.98
15:25:24 1.20 51.76 102.01
15:25:25 0.92 51.76 102.01
15:25:26 1.06 51.76 102.01
15:25:27 1.26 51.76 102.01
15:25:28 1.15 51.76 102.01
15:25:29 1.07 51.76 102.01
15:25:30 2.70 51.76 101.98
15:25:31 6.27 51.76 102.01
15:25:32 13.71 51.76 102.01
15:25:33 20.40 51.76 102.01
15:25:34 25.44 51.76 102.01
15:25:35 29.59 51.76 101.98
15:25:36 32.40 51.76 102.01
15:25:37 32.70 51.76 102.01
15:25:38 31.59 51.76 102.01
15:25:39 28.22 51.76 102.01
15:25:40 24.01 51.76 102.01
15:25:41 20.04 51.76 102.01
15:25:42 16.12 51.76 102.01
15:25:43 13.19 51.76 102.01
15:25:44 10.76 51.76 102.01
15:25:45 9.25 51.76 102.01
15:25:46 7.55 51.76 102.01
15:25:47 6.66 51.76 102.01
15:25:48 5.44 51.76 102.01
15:25:49 4.76 51.76 102.01
15:25:51 4.10 51.76 102.01
15:25:52 3.85 51.76 102.01
15:25:53 3.27 51.73 102.01
15:25:54 2.50 51.73 102.01
15:25:55 2.47 51.76 102.01
15:25:56 2.35 51.76 102.01
15:25:57 1.84 51.76 102.01
15:25:58 1.69 51.76 102.01
15:25:59 1.42 51.76 102.01
15:26:00 1.21 51.76 102.01
15:26:01 1.56 51.76 102.01
15:26:02 0.99 51.76 102.01
15:26:03 1.27 51.76 102.01
15:26:04 1.10 51.76 102.01
15:26:05 0.89 51.76 102.01
15:26:06 1.16 51.76 102.01
15:26:07 0.69 51.76 102.01
15:26:08 0.77 51.76 102.01
15:26:09 1.15 51.76 102.01
15:26:10 0.90 51.76 102.01
15:26:11 0.69 51.76 102.01
15:26:12 0.71 51.76 102.01
15:26:13 0.85 51.76 102.01
15:26:14 0.53 51.76 102.01
15:26:15 0.78 51.76 101.98
15:26:16 0.81 51.76 102.02
15:26:17 0.79 51.73 102.01
15:26:18 0.45 51.73 102.01
15:26:19 0.80 51.73 102.01
15:26:20 0.58 51.76 102.01
15:26:21 0.70 51.76 102.01
15:26:22 0.57 51.76 102.01
15:26:23 0.51 51.76 102.01
15:26:24 0.45 51.76 102.01
15:26:25 1.10 51.76 102.01
15:26:26 2.69 51.73 102.01
15:26:27 8.83 51.73 102.01
15:26:28 16.18 51.73 102.01
15:26:29 22.32 51.76 102.01
15:26:30 27.26 51.76 102.01
15:26:31 30.91 51.73 102.01
15:26:32 33.26 51.73 102.01
15:26:33 33.44 51.76 102.01
15:26:34 31.88 51.76 102.01
15:26:35 27.83 51.76 102.01
15:26:36 22.92 51.76 102.01
15:26:37 18.71 51.73 102.01
15:26:38 15.51 51.73 102.01
15:26:39 12.44 51.76 102.01
15:26:40 10.06 51.76 102.01
15:26:41 9.04 51.76 102.01
15:26:42 7.64 51.76 101.98
15:26:43 5.97 51.73 102.01
15:26:44 5.35 51.73 102.01
15:26:45 4.23 51.76 102.01
15:26:46 4.35 51.76 102.01
15:26:47 3.27 51.76 102.01
15:26:48 3.62 51.76 102.01
15:26:49 2.51 51.73 102.01
15:26:50 2.93 51.73 102.01
15:26:51 1.92 51.73 102.01
15:26:52 2.06 51.73 102.01
15:26:53 2.02 51.73 102.01
15:26:54 1.53 51.76 102.01
15:26:55 1.06 51.76 102.01
15:26:56 1.30 51.73 102.01
15:26:57 1.38 51.73 102.01
15:26:58 1.32 51.76 102.01
15:26:59 1.04 51.73 102.01
15:27:00 1.27 51.73 102.01
15:27:01 0.96 51.76 102.01
15:27:03 0.89 51.73 102.01
15:27:04 0.71 51.73 102.01
15:27:05 0.66 51.73 102.01
15:27:06 0.68 51.76 101.99
15:27:07 1.05 51.73 101.99
15:27:08 0.96 51.73 102.01
15:27:09 0.56 51.76 102.01
15:27:10 0.89 51.76 102.01
15:27:11 0.87 51.76 102.01
15:27:12 0.94 51.73 102.01
15:27:13 0.58 51.73 101.98
15:27:14 0.86 51.76 101.98
15:27:15 0.98 51.76 102.01
15:27:16 0.54 51.76 102.01
15:27:17 0.86 51.76 101.98
15:27:18 0.78 51.76 102.01
15:27:19 0.54 51.76 102.01
15:27:20 0.74 51.73 102.02
15:27:21 0.70 51.73 102.01
15:27:22 0.56 51.73 102.01
15:27:23 0.43 51.73 102.01
15:27:24 0.85 51.76 101.99
15:27:25 0.90 51.76 101.99
15:27:26 0.49 51.73 101.99
15:27:27 1.34 51.73 101.99
15:27:28 0.68 51.76 102.01
15:27:29 0.64 51.76 101.99
15:27:30 2.63 51.76 101.97
15:27:31 7.60 51.76 102.01
15:27:32 14.69 51.76 101.99
15:27:33 21.45 51.76 101.99
15:27:34 26.00 51.76 101.99
15:27:35 30.02 51.76 101.99
15:27:36 32.05 51.76 101.99
15:27:37 33.02 51.76 101.99
15:27:38 31.28 51.76 102.01
15:27:39 27.97 51.76 102.01
15:27:40 22.49 51.76 101.99
15:27:41 18.72 51.76 101.99
15:27:42 15.18 51.76 102.01
15:27:43 12.82 51.76 102.01
15:27:44 10.25 51.76 102.01
15:27:45 8.76 51.76 102.01
15:27:46 7.56 51.76 102.01
15:27:47 6.58 51.76 102.01
15:27:48 5.37 51.76 102.01
15:27:49 4.86 51.76 102.01
15:27:50 3.90 51.76 102.01
15:27:51 3.41 51.76 102.01
15:27:52 3.29 51.76 102.01
15:27:53 2.58 51.76 102.01
15:27:54 2.21 51.73 101.98
15:27:55 2.00 51.73 102.01
15:27:56 2.01 51.76 102.01
15:27:57 1.79 51.73 102.01
15:27:58 1.34 51.73 102.01
15:27:59 1.52 51.76 102.01
15:28:00 1.21 51.76 102.01
15:28:01 1.10 51.76 102.01
15:28:02 1.20 51.76 102.01
15:28:03 1.04 51.76 102.01
15:28:04 0.96 51.76 101.99
15:28:05 0.77 51.76 101.99
15:28:06 0.84 51.76 101.99
15:28:07 1.08 51.76 101.99
15:28:08 0.91 51.73 102.01
15:28:09 0.89 51.73 102.01
15:28:10 0.88 51.73 102.01
15:28:11 1.45 51.76 101.99
15:28:12 0.51 51.76 101.99
15:28:14 0.55 51.76 101.99
15:28:15 0.73 51.76 102.01
15:28:16 0.62 51.76 102.01
15:28:17 0.67 51.73 101.99
15:28:18 0.56 51.73 101.99
15:28:19 0.90 51.73 101.99
15:28:20 0.60 51.76 101.99
15:28:21 0.71 51.76 102.01
15:28:22 0.86 51.76 101.99
15:28:23 0.67 51.76 101.99
15:28:24 0.79 51.73 102.01
15:28:25 0.10 51.73 102.02
15:28:26 0.58 51.76 102.01
15:28:27 0.84 51.76 101.98
15:28:28 0.83 51.76 101.99
15:28:29 0.65 51.76 101.99
15:28:30 0.01 51.76 101.97
15:28:31 0.72 51.76 101.99
15:28:32 0.73 51.76 101.99
15:28:33 0.53 51.76 101.99
15:28:34 1.22 51.76 101.99
15:28:35 4.00 51.76 101.99
15:28:36 10.01 51.76 101.99
15:28:37 17.31 51.76 101.99
15:28:38 23.43 51.73 101.99
15:28:39 27.78 51.73 101.99
15:28:40 30.57 51.73 101.99
15:28:41 32.72 51.73 101.99
15:28:42 32.45 51.76 101.99
15:28:43 29.69 51.76 101.99
15:28:44 25.50 51.76 101.97
15:28:45 21.74 51.76 101.99
15:28:46 17.24 51.76 101.99
15:28:47 13.97 51.76 101.99
15:28:48 11.51 51.76 101.99
15:28:49 9.89 51.76 101.99
15:28:50 8.06 51.76 101.99
15:28:51 7.34 51.73 101.99
15:28:52 5.97 51.73 102.01
15:28:53 5.08 51.73 101.99
15:28:54 4.34 51.73 101.97
15:28:55 4.06 51.76 101.99
15:28:56 3.64 51.76 101.99
15:28:57 2.91 51.76 101.99
15:28:58 2.76 51.76 101.99
15:28:59 2.61 51.76 101.99
15:29:00 1.52 51.76 101.99
15:29:01 1.75 51.76 101.99
15:29:02 1.59 51.76 101.99
15:29:03 1.62 51.76 101.99
15:29:04 1.49 51.76 102.01
15:29:05 1.06 51.76 101.99
15:29:06 0.94 51.73 101.99
15:29:07 0.99 51.73 101.99
15:29:08 1.15 51.76 101.97
15:29:09 0.75 51.73 101.99
15:29:10 0.91 51.73 101.99
15:29:11 0.43 51.73 101.99
15:29:12 1.22 51.76 101.99
15:29:13 0.69 51.76 101.99
15:29:14 0.45 51.76 101.99
15:29:15 0.45 51.76 101.99
15:29:16 0.58 51.76 101.99
15:29:17 0.71 51.76 101.99
15:29:18 0.28 51.76 101.99
15:29:19 0.83 51.76 101.99
15:29:20 0.73 51.76 101.97
15:29:21 0.65 51.76 101.99
15:29:22 0.46 51.76 101.99
15:29:23 0.51 51.76 101.99
15:29:24 0.51 51.76 101.99
15:29:25 0.65 51.73 101.99
15:29:27 0.90 51.73 101.99
15:29:28 0.28 51.73 101.99
15:29:29 0.64 51.76 102.01
15:29:30 0.65 51.76 102.02
15:29:31 0.31 51.76 102.01
15:29:32 0.54 51.73 101.98
15:29:33 0.50 51.73 102.01
15:29:34 0.19 51.76 101.99
15:29:35 0.63 51.76 101.99
15:29:36 0.72 51.76 101.99
15:29:37 0.85 51.76 101.99
15:29:38 0.12 51.76 101.99
15:29:39 0.82 51.76 101.99
15:29:40 4.48 51.76 101.99
15:29:41 11.35 51.76 101.99
15:29:42 18.07 51.76 101.99
15:29:43 23.92 51.73 101.99
15:29:44 27.91 51.73 101.99
15:29:45 31.01 51.76 101.99
15:29:46 32.96 51.76 101.99
15:29:47 32.70 51.73 101.99
15:29:48 29.38 51.73 101.99
15:29:49 27.74 51.76 101.99
15:29:50 22.90 51.73 101.99
15:29:51 19.19 51.73 101.99
15:29:52 15.78 51.73 101.99
15:29:53 12.59 51.73 101.99
15:29:54 10.45 51.76 101.99
15:29:55 8.60 51.76 101.99
15:29:56 7.64 51.76 101.99
15:29:57 6.73 51.76 101.99
15:29:58 5.37 51.76 101.99
15:29:59 4.39 51.73 101.99
15:30:00 4.06 51.73 101.99
15:30:01 3.40 51.76 101.99
15:30:02 2.98 51.76 101.99
15:30:03 2.51 51.76 102.01
15:30:04 2.37 51.76 101.99
15:30:05 1.93 51.76 101.99
15:30:06 1.43 51.76 101.99
15:30:07 1.36 51.76 101.99
15:30:08 1.52 51.76 101.99
15:30:09 1.05 51.73 101.99
15:30:10 0.96 51.73 101.99
15:30:11 1.46 51.76 101.99
15:30:12 0.66 51.76 101.99
15:30:13 1.30 51.76 101.99
15:30:14 1.13 51.76 101.99
15:30:15 0.43 51.76 101.99
15:30:16 0.71 51.76 101.99
15:30:17 0.88 51.76 101.99
15:30:18 0.85 51.76 101.99
15:30:19 0.52 51.76 101.99
15:30:20 0.27 51.76 101.99
15:30:21 0.67 51.76 101.99
15:30:22 0.26 51.76 101.99
15:30:23 0.74 51.73 101.99
15:30:24 0.37 51.73 101.97
15:30:25 0.62 51.76 101.99
15:30:26 0.67 51.73 101.99
15:30:27 0.46 51.73 101.99
15:30:28 0.57 51.73 101.99
15:30:29 0.45 51.76 101.99
15:30:30 0.73 51.76 101.99
15:30:31 0.12 51.76 101.99
15:30:32 0.54 51.76 101.99
15:30:33 0.68 51.73 101.99
15:30:34 0.44 51.73 101.99
15:30:35 0.33 51.73 101.99
15:30:36 0.77 51.76 101.99
15:30:37 0.71 51.76 101.99
15:30:39 0.50 51.76 101.99
15:30:40 0.42 51.76 101.99
15:30:41 0.64 51.76 101.99
15:30:42 0.41 51.73 101.99
15:30:43 0.42 51.73 101.99
15:30:44 0.55 51.73 101.99
15:30:45 0.49 51.73 101.99
15:30:46 0.69 51.76 101.99
15:30:47 0.57 51.76 101.99
15:30:48 0.65 51.76 101.99
15:30:49 0.48 51.76 101.99
15:30:50 0.68 51.76 101.99
15:30:51 0.42 51.76 101.99
15:30:52 0.16 51.76 102.01
15:30:53 0.65 51.73 101.99
15:30:54 0.75 51.73 101.99
15:30:55 0.68 51.76 101.99
15:30:56 0.65 51.73 101.97
15:30:57 0.49 51.73 101.97
15:30:58 0.29 51.76 101.99
15:30:59 0.67 51.76 101.99
15:31:00 0.53 51.73 101.99
15:31:01 0.50 51.73 101.99
15:31:02 0.50 51.73 101.99
15:31:03 0.51 51.73 101.99
15:31:04 0.39 51.73 101.99
15:31:05 0.80 51.73 101.99
15:31:06 0.75 51.73 101.99
15:31:07 0.38 51.76 102.01
15:31:08 0.66 51.76 102.02
15:31:09 0.51 51.76 101.99
15:31:10 0.42 51.76 101.99
15:31:11 0.51 51.73 101.99
15:31:12 0.57 51.73 101.99
15:31:13 0.43 51.73 101.99
15:31:14 0.71 51.76 101.99
15:31:15 0.79 51.76 101.99
15:31:16 0.64 51.73 101.99
15:31:17 1.10 51.73 101.99
15:31:18 6.59 51.73 101.99
15:31:19 15.81 51.76 101.99
15:31:20 26.19 51.76 102.01
15:31:21 34.08 51.76 101.99
15:31:22 40.42 51.76 101.99
15:31:23 44.80 51.76 101.99
15:31:24 47.09 51.76 101.99
15:31:25 46.36 51.76 101.99
15:31:26 42.58 51.76 101.99
15:31:27 36.02 51.76 101.99
15:31:28 29.71 51.73 101.99
15:31:29 23.74 51.73 101.97
15:31:30 19.85 51.76 101.99
15:31:31 16.03 51.76 101.99
15:31:32 13.10 51.76 101.99
15:31:33 11.21 51.76 101.99
15:31:34 9.30 51.76 101.99
15:31:35 7.85 51.76 101.99
15:31:36 6.91 51.76 101.99
15:31:37 5.55 51.73 101.99
15:31:38 5.08 51.73 101.99
15:31:39 4.59 51.76 101.99
15:31:40 4.21 51.73 101.99
15:31:41 3.57 51.73 101.99
15:31:42 2.94 51.76 101.99
15:31:43 2.59 51.76 101.97
15:31:44 2.06 51.76 102.01
15:31:45 1.89 51.76 101.99
15:31:46 1.86 51.76 101.99
15:31:47 1.51 51.76 101.99
15:31:48 1.31 51.76 101.99
15:31:49 1.39 51.76 101.99
15:31:50 1.34 51.76 101.99
15:31:52 0.81 51.76 101.99
15:31:53 0.88 51.73 101.99
15:31:54 0.80 51.73 101.99
15:31:55 0.88 51.76 101.99
15:31:56 1.08 51.76 101.99
15:31:57 0.75 51.76 101.99
15:31:58 0.84 51.76 101.99
15:31:59 0.60 51.76 101.99
15:32:00 0.70 51.76 101.99
15:32:01 0.49 51.76 101.99
15:32:02 0.84 51.76 101.99
15:32:03 0.65 51.76 101.97
15:32:04 0.23 51.76 101.99
15:32:05 0.63 51.76 101.99
15:32:06 0.66 51.76 101.99
15:32:07 0.51 51.76 101.99
15:32:08 0.83 51.76 101.99
15:32:09 0.52 51.76 101.99
15:32:10 0.17 51.76 101.99
15:32:11 1.16 51.76 101.99
15:32:12 0.16 51.76 101.99
15:32:13 0.67 51.76 101.99
15:32:14 0.49 51.76 101.99
15:32:15 0.58 51.76 101.99
15:32:16 0.33 51.76 101.99
15:32:17 0.64 51.76 101.99
15:32:18 0.79 51.76 101.99
15:32:19 0.31 51.76 101.99
15:32:20 0.41 51.73 101.99
15:32:21 0.69 51.73 101.99
15:32:22 0.70 51.76 101.99
15:32:23 0.73 51.76 101.99
15:32:24 0.28 51.76 102.01
15:32:25 0.90 51.76 102.02
15:32:26 0.28 51.76 102.01
15:32:27 0.97 51.76 101.97
15:32:28 0.43 51.76 101.99
15:32:29 0.39 51.76 101.99
15:32:30 0.33 51.76 101.99
15:32:31 0.95 51.76 101.99
15:32:32 0.77 51.76 101.99
15:32:33 0.23 51.76 101.99
15:32:34 0.40 51.76 101.99
15:32:35 1.76 51.76 101.99
15:32:36 13.17 51.76 101.99
15:32:37 40.48 51.76 101.99
15:32:38 70.61 51.76 101.99
15:32:39 96.12 51.76 101.99
15:32:40 115.05 51.76 101.99
15:32:41 128.33 51.76 101.99
15:32:42 136.08 51.76 101.99
15:32:43 136.35 51.76 101.99
15:32:44 126.32 51.76 101.99
15:32:45 109.05 51.76 101.99
15:32:46 90.45 51.73 101.97
15:32:47 73.29 51.73 101.99
15:32:48 59.44 51.76 101.98
15:32:49 48.59 51.76 102.01
15:32:50 40.31 51.76 102.01
15:32:51 33.43 51.76 101.99
15:32:52 28.25 51.76 101.99
15:32:53 23.69 51.76 101.99
15:32:54 20.18 51.76 101.99
15:32:55 17.18 51.76 101.99
15:32:56 14.51 51.76 101.99
15:32:57 12.34 51.76 101.99
15:32:58 10.67 51.76 102.01
15:32:59 8.54 51.76 101.99
15:33:00 7.76 51.73 101.99
15:33:01 6.50 51.73 101.99
15:33:02 5.29 51.76 101.99
15:33:04 4.75 51.76 101.99
15:33:05 3.82 51.76 101.99
15:33:06 3.76 51.76 101.99
15:33:07 3.25 51.76 101.99
15:33:08 2.63 51.76 101.99
15:33:09 2.07 51.76 101.99
15:33:10 1.98 51.76 101.99
15:33:11 1.80 51.76 101.99
15:33:12 1.90 51.76 101.99
15:33:13 1.35 51.76 101.99
15:33:14 1.56 51.76 101.99
15:33:15 1.21 51.76 101.99
15:33:16 1.41 51.76 101.99
15:33:17 1.07 51.76 101.99
15:33:18 1.37 51.76 101.99
15:33:19 0.73 51.76 101.99
15:33:20 0.61 51.76 101.99
15:33:21 0.73 51.76 101.99
15:33:22 0.88 51.73 101.99
15:33:23 1.06 51.73 101.99
15:33:24 0.57 51.76 101.99
15:33:25 0.54 51.76 101.99
15:33:26 0.75 51.76 101.99
15:33:27 0.34 51.73 101.99
15:33:28 0.81 51.73 101.99
15:33:29 0.58 51.73 101.97
15:33:30 0.58 51.76 102.01
15:33:31 0.89 51.73 102.02
15:33:32 0.72 51.73 102.01
15:33:33 0.62 51.76 101.99
15:33:34 0.72 51.76 101.99
15:33:35 0.72 51.76 101.99
15:33:36 0.46 51.76 102.01
15:33:37 0.38 51.76 102.01
15:33:38 0.36 51.76 102.01
15:33:39 0.50 51.73 101.99
15:33:40 0.59 51.73 101.99
15:33:41 7.78 51.76 101.99
15:33:42 31.60 51.76 101.99
15:33:43 65.96 51.76 101.99
15:33:44 97.47 51.76 101.99
15:33:45 121.81 51.76 101.99
15:33:46 139.04 51.76 101.99
15:33:47 150.36 51.76 101.97
15:33:48 154.74 51.76 101.99
15:33:49 148.12 51.76 101.99
15:33:50 131.41 51.76 101.99
15:33:51 110.42 51.76 101.99
15:33:52 90.42 51.76 101.99
15:33:53 72.50 51.76 101.99
15:33:54 59.35 51.76 101.99
15:33:55 48.83 51.76 101.99
15:33:56 41.09 51.73 101.99
15:33:57 33.87 51.73 101.97
15:33:58 28.77 51.76 101.99
15:33:59 23.94 51.73 101.99
15:34:00 20.26 51.73 101.99
15:34:01 17.40 51.76 101.99
15:34:02 14.34 51.73 101.99
15:34:03 12.83 51.73 101.99
15:34:04 9.93 51.73 101.99
